,ARNT_(+),ATF1_(+),ATF3_(+),BACH1_(+),BCL11A_(+),BCL3_(+),BCL6_(+),BHLHE40_(+),CBFB_(+),CEBPB_(+),CEBPG_(+),CREM_(+),CUX1_(+),DEAF1_(+),E2F1_(+),E2F7_(+),E2F8_(+),EBF1_(+),ELF1_(+),EP300_(+),ESRRA_(+),ETS1_(+),ETV6_(+),FEZF1_(+),FOSL1_(+),FOSL2_(+),FOXA1_(+),FOXA2_(+),GABPA_(+),GATA1_(+),GATA2_(+),GLI2_(+),GLI4_(+),GLIS1_(+),GLIS2_(+),GMEB2_(+),HES1_(+),HIC1_(+),HNF4A_(+),HSF1_(+),IKZF2_(+),IRF1_(+),IRF2_(+),IRF4_(+),JUN_(+),JUND_(+),KLF10_(+),KLF11_(+),KLF13_(+),MAFG_(+),MAFK_(+),MAZ_(+),MEF2D_(+),MITF_(+),MNT_(+),MYBL2_(+),MYC_(+),NANOG_(+),NFE2_(+),NFE2L2_(+),NFIL3_(+),NR2F1_(+),NR2F6_(+),NR4A1_(+),NRF1_(+),PAX5_(+),PKNOX1_(+),REST_(+),RFX5_(+),RUNX1_(+),RUNX3_(+),RXRA_(+),SALL1_(+),SALL2_(+),SOX6_(+),SREBF1_(+),SREBF2_(+),SRF_(+),STAT1_(+),STAT3_(+),TBX21_(+),TCF7_(+),TCF7L2_(+),TFDP1_(+),TGIF2_(+),THAP1_(+),THRB_(+),UBTF_(+),VEZF1_(+),WT1_(+),YBX1_(+),ZBTB20_(+),ZBTB33_(+),ZBTB44_(+),ZBTB7B_(+),ZEB1_(+),ZFP64_(+),ZHX2_(+),ZIC2_(+),ZIK1_(+),ZKSCAN1_(+),ZNF114_(+),ZNF132_(+),ZNF148_(+),ZNF155_(+),ZNF2_(+),ZNF211_(+),ZNF217_(+),ZNF274_(+),ZNF282_(+),ZNF300_(+),ZNF302_(+),ZNF331_(+),ZNF341_(+),ZNF354C_(+),ZNF398_(+),ZNF404_(+),ZNF433_(+),ZNF48_(+),ZNF491_(+),ZNF501_(+),ZNF510_(+),ZNF521_(+),ZNF524_(+),ZNF529_(+),ZNF530_(+),ZNF548_(+),ZNF549_(+),ZNF558_(+),ZNF577_(+),ZNF585B_(+),ZNF614_(+),ZNF662_(+),ZNF677_(+),ZNF692_(+),ZNF76_(+),ZNF837_(+),ZSCAN30_(+)
SRR6870366,0.03921422663358147,0.023593076578285004,0.019671794871794872,0.17746481178396073,0.03300509406180551,0.07528319938767701,0.09995473125907907,0.012053903345724908,0.11183991683991684,0.2107692307692308,0.029857970685149414,0.03422790091264667,0.09257076257076258,0.1610079575596817,0.01316164796840573,0.014111626115176147,0.021130984206819498,0.023900166869503033,0.0,0.08493873303870972,0.04944358374704984,0.0,0.08999253990102235,0.0,0.01914444132509826,0.10028553736067153,0.001053405193532582,0.0,0.01185508393149833,0.06738876387847137,0.0218617865074558,0.0,0.02216599190283401,0.0011439842209072981,0.020229770229770228,0.055805860805860814,0.014930199430199432,0.023296796227028783,0.0,0.0,0.05389841737210158,0.10990540172492057,0.11110873582376173,0.04051390559762225,0.0736013986013986,0.09338675213675214,0.08952904238618524,0.0,0.08235926908340703,0.01945133719327268,0.05635171418839041,0.0334826517669348,0.09328932261768083,0.07146801218583397,0.010833872010342598,0.02035943242735187,0.06042851736570511,0.0,0.13095520734409624,0.14876600588067912,0.13443938295889846,0.05316095669036845,0.029041916167664668,0.0,0.0773117239154975,0.029815113415606637,0.045551878354203934,0.05754036087369421,0.05281590918727702,0.07285024154589373,0.1176760529712674,0.03391025641025641,0.0,0.02249925813577764,0.0733895979279911,0.041507295650942064,0.02425327610654841,0.1878405476793704,0.10533526850507982,0.15570748411975538,0.08393397982035278,0.120846735128851,0.0,0.02590939751234385,0.0,0.0,0.026674937965260544,0.09181736014719648,0.07705010361578625,0.0,0.19766707046234605,0.036278470133218735,0.03993861500095914,0.09007481559536354,0.12462311557788945,0.10498439507986047,0.0,0.05098865274904395,0.027629513343799057,0.028945724326434982,0.0,0.0,0.0,0.06218613220156032,0.0,0.12642679900744416,0.0,0.10093897346086488,0.032803151709401714,0.04352941176470588,0.0,0.0,0.0,0.0117420814479638,0.20552125506072874,0.07048811013767209,0.0,0.0,0.2554945054945055,0.0331743220807969,0.02628683013644453,0.007252182845403184,0.0,0.030418623481781374,0.02440432022425592,0.0,0.04628471717318598,0.02088708013790076,0.0630656108597285,0.0,0.0005687203791469196,0.026548076923076924,0.018204341670599342,0.0,0.08297802197802198,0.0,0.025057231439584386,0.07959308807134895
SRR6870367,0.0025475599669148056,0.024721580526152462,0.028358974358974363,0.1654324877250409,0.034982083901118496,0.09581515499425948,0.11135966690314517,0.014058836145267373,0.11171517671517672,0.2181794871794872,0.031554368821724806,0.02758200782268579,0.09527339327339328,0.15570291777188328,0.013621268960300465,0.014001784769479466,0.020114881283808943,0.024352910179039684,0.0062599469496021215,0.0848737882656875,0.057844977808327314,0.0,0.09201886739586508,0.0,0.024887703537338574,0.10361290766478602,0.000978686918177364,0.0,0.009842197479229074,0.056632486863617236,0.02223861440396873,0.0,0.031629554655870445,0.0,0.027116217116217117,0.06966117216117218,0.01573314339981006,0.03222117417466255,0.0,0.0,0.0488663967611336,0.11873488599462273,0.11458156696498666,0.020881890878211025,0.07525058275058275,0.09872596153846154,0.08007849293563579,0.0,0.08626878868258178,0.019040529363110008,0.06098964073176107,0.03937767930253842,0.11472732491389208,0.07426932597105865,0.01997737556561086,0.016329154539738513,0.060161555770037525,0.0,0.10675213675213677,0.14065825666318885,0.139453877212962,0.0535229476405947,0.02883463841547674,0.0,0.0769392033542977,0.033336881413330244,0.04577996422182469,0.04553656220322887,0.063333757352184,0.07320698625046451,0.12688578668069034,0.043397435897435895,0.0,0.024790464571861917,0.0573738097468473,0.05705411531378383,0.0244756802025143,0.1966675650908307,0.11730116110304788,0.16620944179609412,0.08383889926648139,0.10910159529806884,0.01120304114490161,0.02164989342470928,0.0,0.0,0.04007444168734491,0.11414022402272507,0.06909534332178313,0.0,0.18200181708055724,0.028517404383326176,0.036983576561554696,0.0772982086406744,0.15231155778894473,0.10386267670277216,0.0,0.05597830856999561,0.029120879120879118,0.02891058180398282,0.0,0.0,0.0,0.0569546678572135,0.0,0.11612903225806452,0.0,0.10129731914320356,0.03595486111111111,0.04809954751131221,0.0,0.0,0.0,0.019751131221719457,0.2089068825910931,0.07235342254741504,0.0,0.0,0.2550549450549451,0.031902600996126185,0.02481757959264386,0.00715894275216309,0.0,0.03405748987854251,0.029549839228295818,0.0,0.05580921913625128,0.020132718754074228,0.06244343891402715,0.0,0.004360189573459716,0.03701923076923077,0.016989145823501653,0.0,0.09425274725274724,0.0,0.02879654767890062,0.08537346711259755
SRR6870368,0.003002481389578164,0.02314139916560356,0.024697435897435897,0.16788256955810146,0.0346608744958525,0.09555109070034444,0.1122207020033107,0.014179296539891337,0.10888773388773387,0.2370769230769231,0.031749801158959215,0.028667535853976533,0.09712087912087912,0.156631299734748,0.013468531068725456,0.014474504860570982,0.02020053983694269,0.0243254457172252,0.0,0.08343017240863777,0.05813114701278337,0.0,0.09232047604537702,0.0,0.024367455081414937,0.10360533920462364,0.0009419402253797158,0.0,0.009365285706211495,0.056006035482380735,0.020525078595944737,0.0,0.030971659919028338,0.002544378698224852,0.023504828504828504,0.07086080586080586,0.01510826210826211,0.03225272402016588,0.0,0.0,0.04905287694761379,0.11797539020217185,0.1134473471261036,0.02009496850895195,0.07514918414918415,0.09983529202279202,0.07213500784929358,0.0,0.08075891541408782,0.02011579818031431,0.06221441881900335,0.0390358524798099,0.10987370838117108,0.07723819497334349,0.026881060116354237,0.015701654880048745,0.060348966721721374,0.0,0.10831513137068692,0.14015839893768378,0.14000172550643614,0.0540917905623788,0.028995854444956237,0.0,0.07643469415602942,0.033440513452843906,0.04566010733452594,0.044273504273504266,0.06335877446437332,0.07205871423262727,0.12948080508677154,0.04352564102564103,0.0,0.025132711266444657,0.05680557700535978,0.056075931435047466,0.024355865586844185,0.19668211956228776,0.11511393323657475,0.1660711624220774,0.08407311354643808,0.11468320093005233,0.015277280858676209,0.02181609691606184,0.0,0.0,0.04379652605459057,0.11706833661512638,0.06932850556562613,0.0,0.17644962648899656,0.027975934679845296,0.03756725051277133,0.07471865121180189,0.16195979899497487,0.10255737102992472,0.0,0.05133314525735064,0.022370486656200943,0.02891058180398282,0.0,0.0,0.0,0.05755769301410855,0.0,0.11004962779156327,0.0,0.10198976155193318,0.03671207264957265,0.047601809954751134,0.0,0.0,0.0,0.012081447963800906,0.2090587044534413,0.06825166072975836,0.0,0.0,0.25560439560439563,0.032228002213613716,0.02496292268143168,0.0071688198806842875,0.0,0.03401093117408907,0.028551405721823724,0.0,0.054405990984440884,0.0203967039804074,0.06233031674208145,0.0,0.004126868392271236,0.04146153846153846,0.017765455403492215,0.0,0.09267032967032968,0.0,0.028959862577509637,0.08350055741360089
SRR6870369,0.05854425144747725,0.02388649450056891,0.017517948717948716,0.17975,0.0350495779336583,0.05516073478760046,0.10225516029863856,0.017021375464684015,0.12151767151767152,0.1524871794871795,0.0307033291671401,0.036313428943937416,0.0978065268065268,0.15915119363395225,0.010649520852482377,0.012722407390701157,0.020338909927616125,0.021682508813971872,0.01612732095490716,0.10976641410366048,0.05620682155639746,0.0,0.09001782718488087,0.0,0.022709327624929814,0.0916960231182056,0.002502939735423812,0.0,0.011952749675012716,0.04618596817224481,0.01955106573216809,0.0,0.03618421052631579,0.0,0.016824841824841823,0.09152014652014652,0.008826210826210826,0.02893381037567084,0.0,0.0,0.0582407066617593,0.1074512657564859,0.10951054989915092,0.01711273087538037,0.06737296037296038,0.09162126068376067,0.10334379905808476,0.0,0.11216917182434424,0.020529363110008268,0.05554290981225079,0.037617648475506964,0.1286366245694604,0.09262471439451636,0.017786037491919846,0.013490707910106241,0.060140805128791865,0.0,0.09805634694523584,0.14205823769325618,0.12253097284052868,0.055798319327731084,0.029341317365269463,0.0,0.074132460025058,0.03309353933275019,0.04145885509838998,0.05252611585944919,0.05702889991337901,0.07862504645113341,0.15409140890185016,0.01358974358974359,0.0,0.02467440403574137,0.04285886085083005,0.05369386598668367,0.029730012657143676,0.17430542827879902,0.1012866473149492,0.15531009356628306,0.09149581021739206,0.11423755086223598,0.02605992844364937,0.014165340096592288,0.0,0.0,0.06488833746898262,0.1027964104716098,0.08176921091653776,0.0,0.13388956188168788,0.05604211431027074,0.04077742035443935,0.08490621707060063,0.13992269037495167,0.10498623095281806,0.0,0.07943263745219735,0.037990580847723714,0.029027723545490044,0.0,0.0,0.0,0.06615277240116531,0.0,0.10397022332506203,0.0,0.10988010238448066,0.020028044871794867,0.045248868778280535,0.0,0.0,0.0,0.002918552036199095,0.20697874493927126,0.07909069028593434,0.0,0.0,0.25076923076923074,0.025102379634753737,0.026312042713070992,0.007698629054561258,0.0,0.033408906882591086,0.029795531371094076,0.0,0.0535698705831031,0.021164185410178844,0.06521493212669684,0.0,0.003791469194312796,0.03701923076923077,0.02073383671543181,0.0,0.10058241758241758,0.0,0.02727467739232445,0.09414715719063543
SRR6870370,0.05963606286186932,0.02294038547736441,0.018738461538461537,0.17891530278232404,0.03626317185370806,0.05411787217757367,0.10330504037025776,0.0152491421218187,0.09753638253638254,0.16633333333333333,0.03059425065333485,0.03599973924380704,0.10045487845487844,0.15862068965517245,0.010826293082596323,0.013270078047091582,0.020540961602991226,0.022441965798025168,0.00816976127320955,0.10875982992363308,0.057012165815963516,0.0,0.0900418360949709,0.0,0.023441360190903985,0.0928443649373882,0.002572268495835375,0.0,0.011711524331656587,0.04628405247762416,0.018984886504571544,0.0,0.0354251012145749,0.0,0.016010656010656012,0.08466117216117218,0.010080246913580249,0.03301805171572614,0.0,0.0,0.05778125383388541,0.10687903907259333,0.10909827650760293,0.018252211450003542,0.06787995337995338,0.09084935897435896,0.10150706436420724,0.0,0.1046551724137931,0.02078025916735594,0.055915502835273606,0.0355466178572002,0.11916905855338693,0.09219440213252096,0.017020038784744666,0.013509992156659384,0.060491150663150216,0.0,0.09808641975308642,0.1390733187897183,0.1242392242123063,0.05595345830639948,0.029318286503915245,0.0,0.07595586319824346,0.0329958793090729,0.04129964221824687,0.05930674264007596,0.0575113727913161,0.07714604236343367,0.1562284266386193,0.008333333333333333,0.0,0.025329717432160642,0.04270920732494639,0.05624946876328092,0.029051190057004732,0.17500727723572854,0.10083309143686503,0.15495783011391193,0.09169298058085702,0.11048698572628043,0.026001788908765654,0.015466907697703909,0.0,0.0,0.06861042183622829,0.10419961909680753,0.08159885953914264,0.0,0.13358469614375126,0.06199828104856037,0.041068851539789585,0.07924552160168599,0.14110166215693853,0.10912704240866533,0.0,0.08284778383800387,0.03830455259026688,0.028957438500585714,0.0,0.0,0.0,0.06583598710366517,0.0,0.11166253101736973,0.0,0.10770847366293952,0.02361111111111111,0.0453393665158371,0.0,0.0,0.0,0.0,0.20788967611336032,0.07917059786271301,0.0,0.0,0.2478021978021978,0.025427780852241285,0.02648012655724738,0.007627118644067797,0.0,0.03338502024291498,0.02952675406051612,0.0,0.05335175221753671,0.02165632741033397,0.06498868778280542,0.0,0.0032810791104629965,0.030673076923076924,0.019530438886267102,0.0,0.10167032967032967,0.0,0.02681154684095861,0.09012820512820513
SRR6870371,0.0034739454094292804,0.03562493535151536,0.06052307692307692,0.2242684124386252,0.034742452649003594,0.06587830080367392,0.10864658288571333,0.012147912496425509,0.20355509355509355,0.17292307692307693,0.04699920463583684,0.04237079530638853,0.08012620712620712,0.15755968169761272,0.012309737315454542,0.013434023265396684,0.02012118675629533,0.02280570367489304,0.014111405835543768,0.0761462513231152,0.05505540534372256,0.0,0.11069757179031868,0.0,0.025839942448062887,0.08533438833081051,0.001075453209211171,0.0,0.026195670604193748,0.0406505068838041,0.017739609471892938,0.0,0.04873481781376518,0.0,0.02149517149517149,0.01611721611721612,0.01523599240265907,0.016124247845178078,0.0,0.0,0.06321408416145258,0.12313404797653547,0.13249362899621964,0.03188238624301182,0.07643123543123544,0.09367165242165243,0.12361067503924647,0.0,0.08063807839669909,0.02055969120485249,0.049572805418077626,0.02597980187209993,0.0901679104477612,0.07758996572734196,0.009282482223658694,0.016025857095630418,0.05816262948370801,0.0,0.08825102880658436,0.14668026178507065,0.13607533561100182,0.0540917905623788,0.02878857669276831,0.0,0.06041320878766453,0.03198200666758003,0.038732558139534884,0.057720797720797724,0.06409729415399153,0.07255667038275734,0.11733900654969642,0.0,0.0,0.020546671502522342,0.037686763093734095,0.044681966284176235,0.02099268169662825,0.17540402134655814,0.2558352685050798,0.14143407184849596,0.07617610054076407,0.08654007621262029,0.02107334525939177,0.01279497072552141,0.0,0.0,0.03945409429280397,0.07467833048193938,0.08938969767402795,0.0,0.1105077730668282,0.013085517834121187,0.05252172822381915,0.08640042149631191,0.1417742558948589,0.11289149990820635,0.0,0.04107830230079619,0.029827315541601257,0.028852010933229207,0.0,0.0,0.0,0.08721005145535872,0.0,0.11761786600496278,0.0,0.1036440792132561,0.03658787393162393,0.0416289592760181,0.0,0.0,0.0,0.020904977375565608,0.20617408906882592,0.0648820641186098,0.0,0.0,0.2520879120879121,0.03271278361925844,0.028872355151275463,0.008444549800482004,0.0,0.035197570850202434,0.024209745238684147,0.0,0.043732732296059326,0.017748798154281837,0.06623303167420815,0.0,0.003791469194312796,0.05542307692307692,0.016859367626238794,0.0,0.09771428571428573,0.0,0.02826370035193565,0.08950947603121516
SRR6870372,0.0,0.035609419715201866,0.060666666666666674,0.2243617021276596,0.03420233576909359,0.06521239954075775,0.1092832167832168,0.012445667715184443,0.2171829521829522,0.1803846153846154,0.047578684240427216,0.04245084745762712,0.07974192474192474,0.15888594164456232,0.0122122586121214,0.013285828881568842,0.01953890771516964,0.02247589174811488,0.0,0.07388430740525898,0.05519129409806222,0.0,0.11050117505314884,0.0,0.02554376052779337,0.0891495802944819,0.0010460558549730524,0.0,0.025954219182727632,0.04095280573792672,0.017923769144241587,0.0,0.04797570850202429,0.0005325443786982248,0.021616716616716616,0.010604395604395604,0.014600664767331434,0.01585038217596357,0.0,0.0,0.06298503251134831,0.1233582597157722,0.13195843448434122,0.030759889604415825,0.07658275058275059,0.09307692307692307,0.11767660910518052,0.0,0.08131152372531683,0.02206506754893852,0.049666479652153005,0.026333670503989853,0.08970005740528128,0.07850437928408226,0.003076923076923077,0.015944279871135857,0.0578644636956677,0.0,0.08763770180436847,0.1478639855828512,0.1377483866514822,0.05533290239172592,0.028811607554122525,0.0,0.0607586865642018,0.03193528442603658,0.039605545617173527,0.0557644824311491,0.06322193752385108,0.0719732441471572,0.124718171821963,0.0,0.0,0.0195870289162188,0.03749176538499515,0.04722340274826463,0.019975637377592097,0.17485903724866586,0.2582031930333817,0.1412002744295532,0.07702726950938714,0.07889427113608474,0.022283094812164582,0.013218843590642959,0.0,0.0,0.035607940446650124,0.07419639110365088,0.08955276464021575,0.0,0.11052594387240056,0.023012462397937257,0.05261985568622821,0.08392413066385669,0.1425009663703131,0.11285294657609693,0.0,0.03708670302802332,0.025274725274725275,0.028852010933229207,0.0,0.0,0.0,0.08681567339834248,0.0,0.11563275434243175,0.0,0.10344200458035836,0.03513688568376069,0.04171945701357466,0.0,0.0,0.0,0.018461538461538463,0.20632591093117408,0.06527823240589198,0.0,0.0,0.2521978021978022,0.032553403431101274,0.028421000593237093,0.008230808739283316,0.0,0.035228744939271264,0.02445461291120455,0.0,0.04391449760069798,0.01811530127421226,0.0661764705882353,0.0,0.003835216915785637,0.05225,0.01712128362435111,0.0,0.09415384615384616,0.0,0.02796866096866097,0.08747491638795987
SRR6870373,0.02220016542597188,0.03943247250284453,0.0453025641025641,0.13390589198036007,0.04323490301162397,0.04978760045924225,0.07502525252525252,0.013938733199885615,0.2178274428274428,0.19205128205128205,0.03463129189864788,0.05126936114732725,0.07613020313020312,0.1559681697612732,0.013203053878258271,0.017596681108995288,0.0246786605848971,0.032187107135239576,0.01750663129973475,0.06750686225847541,0.049833072439097084,0.0,0.07415457465177447,0.0,0.025778705783267828,0.0575767166643732,0.001447329740323371,0.0,0.027180240773187137,0.03778025740828197,0.01799760606847221,0.0,0.04038461538461539,0.007968441814595661,0.016903096903096902,0.032133699633699636,0.013316714150047485,0.030595543990892832,0.0,0.0,0.0720829346092504,0.09580665526030936,0.09460653767648586,0.02489972401103956,0.07035314685314685,0.08827813390313391,0.09739403453689167,0.0,0.07702180960801651,0.019727047146401985,0.05194101027911916,0.033166995809450414,0.08942020665901262,0.0701746953541508,0.013031674208144795,0.018175710276072624,0.07166096072926477,0.0,0.06390392529281418,0.12752916627145974,0.0986616972081306,0.056056884292178415,0.028420082911100875,0.0,0.06748080334437373,0.046882853639943656,0.03651520572450805,0.06577397910731245,0.06920672130452428,0.07339279078409514,0.16588229669646698,0.0,0.0,0.027454911141152036,0.03135029963618319,0.040198328375123965,0.02853614899266266,0.16312597703627835,0.12023730043541365,0.10467949703687056,0.09786452510540168,0.12129626041464832,0.017817531305903397,0.013477592207862288,0.0,0.0,0.05,0.11180089738209754,0.0685189585582669,0.0,0.09769634564910157,0.08062741727546198,0.054626820522657854,0.07850158061116966,0.12351372245844608,0.13482283825959246,0.0,0.0568111717133722,0.03932496075353218,0.029297149550956657,0.0,0.0,0.0,0.06692731542050133,0.0,0.15074441687344914,0.0,0.07912434325744308,0.030584268162393163,0.044479638009049784,0.0,0.0,0.0,0.020701357466063348,0.21097165991902836,0.05615962260517955,0.0019293139293139294,0.0,0.26065934065934065,0.033068068622025465,0.0311439588688946,0.009504168148235943,0.0,0.0351417004048583,0.037886882677879465,0.0,0.06544278028209975,0.02825099060472685,0.06781674208144796,0.0,0.007495442945679913,0.07805769230769231,0.01747050495516753,0.0,0.10058241758241758,0.0,0.028678230266465564,0.08837792642140467
SRR6870374,0.0015798180314309349,0.03934799848291557,0.04616410256410256,0.1361272504091653,0.04366781595529663,0.05204936854190585,0.07765134623830276,0.01500035744924221,0.22984407484407485,0.19105128205128205,0.03394387001477105,0.051544458930899616,0.07682317682317683,0.15623342175066313,0.013594463966083657,0.01747360028478289,0.024679600874653845,0.031870368743961965,0.018567639257294433,0.06900089104707001,0.05084298821008654,0.0,0.07496679730595862,0.0,0.02597276810780461,0.061510251823310866,0.0014804017638412542,0.0,0.027641666195670603,0.03756522920119887,0.01708776787516945,0.0,0.039574898785425104,0.007140039447731754,0.0161005661005661,0.03797619047619048,0.013154795821462487,0.03182045861115629,0.0,0.0,0.07261845172371488,0.0965347114075212,0.09460191794388684,0.026085910409737456,0.07113869463869464,0.08844106125356126,0.09896389324960754,0.0,0.0790760389036251,0.020190239867659217,0.05194992686396698,0.03321436025881862,0.09876291618828932,0.07100199923838538,0.014369747899159662,0.017810638421997652,0.07163389297480294,0.0,0.061637385248496365,0.12872522052546714,0.1023834420402388,0.05652230122818357,0.02844311377245509,0.0,0.06686502177068215,0.04646646361812823,0.03690787119856887,0.06657169990503324,0.06844421426278266,0.07196581196581196,0.15663861930487166,0.0,0.0,0.02732005671139833,0.030974406234255493,0.04064669216602918,0.0276206473224907,0.1624451512047868,0.11999129172714078,0.10735092679118513,0.09657257909068924,0.1210501840728541,0.01184257602862254,0.01286808946928203,0.0,0.0,0.06166253101736972,0.11049291455502114,0.06933281207288076,0.0,0.09741772663032504,0.07642458100558659,0.05535790700762885,0.08146575342465752,0.11977193660610748,0.13860932623462455,0.0,0.05680458905397781,0.04042386185243328,0.02927372120265521,0.0,0.0,0.0,0.0674988344132083,0.0,0.15508684863523572,0.0,0.07742691634110198,0.03218683226495726,0.04461538461538461,0.0,0.0,0.0,0.015542986425339366,0.2100910931174089,0.058100028882256675,0.0012640332640332641,0.0,0.26065934065934065,0.03293525179856115,0.0305433063080878,0.009591877049504169,0.0,0.03508663967611336,0.03973616951108912,0.0,0.06785662352770103,0.028329694377193893,0.06764705882352941,0.0,0.006649653663871673,0.07953846153846154,0.01857243983010854,0.0,0.10097802197802197,0.0,0.028203871292106587,0.09089186176142698
SRR6870375,0.051025641025641034,0.014019239389028722,0.03704615384615385,0.2325433715220949,0.028027308561133314,0.18732682740145426,0.16175044762001284,0.01152916785816414,0.0,0.1831794871794872,0.021468014998295648,0.027922294654498043,0.15243356643356645,0.1413793103448276,0.01000213296508534,0.0067623257594413575,0.016567850202623226,0.01891909965747839,0.047533156498673734,0.17851996483653176,0.051736159404140836,0.0,0.14805207359230033,0.0,0.01442272599663111,0.16771845328195956,0.0006869181773640372,0.0,0.002686034024755553,0.059234853933301024,0.015444463672810127,0.0,0.024392712550607286,0.002662721893491124,0.03261072261072261,0.0994047619047619,0.016794871794871796,0.010650187022280046,0.0,0.0,0.038128205128205125,0.1422309158839345,0.1602932775342102,0.01817351921307763,0.07323426573426574,0.08987268518518518,0.05751962323390895,0.0,0.10633068081343944,0.01948993658671078,0.055183341014286576,0.025169147279353918,0.17682548794489092,0.0838375856816451,0.07864899806076278,0.01213886602148168,0.04090575277791631,0.0,0.1340503323836657,0.1646741914066205,0.18045415329399175,0.05326438267614738,0.028995854444956237,0.0,0.07495949784774167,0.024425966324856583,0.05743738819320215,0.03784425451092117,0.037379381780515725,0.08468970642883686,0.08699717932781947,0.041923076923076924,0.0,0.020077648455273833,0.06542304780760498,0.0591755206119847,0.02523748798523016,0.1899062045172767,0.2045754716981132,0.2580225103206804,0.06357097046650101,0.10632370987534716,0.035491949910554564,0.020500768960958368,0.0,0.0,0.06290322580645161,0.09894896542819327,0.09535831820201797,0.0,0.20985261457702406,0.06100558659217877,0.024907406041110244,0.060606954689146474,0.1604638577502899,0.09111529282173672,0.0,0.1148927966898627,0.01475667189952904,0.026532604451386176,0.0,0.0,0.0,0.07227968996804172,0.0,0.09826302729528537,0.0,0.14121514212582514,0.03673477564102564,0.050723981900452485,0.0,0.0,0.0,0.03414027149321267,0.17099696356275304,0.06958409550399539,0.0,0.0,0.16901098901098902,0.030939679026009963,0.01995056357524224,0.00563944530046225,0.0,0.02641174089068826,0.016089537472174127,0.0,0.04384179147884252,0.015038361694086738,0.05186651583710408,0.0,0.0,0.0,0.017586125530910806,0.0,0.08169230769230769,0.0,0.017419892743422156,0.09518952062430323
SRR6870376,0.055905707196029775,0.013572389063200359,0.030297435897435894,0.23111661211129295,0.027952973670010886,0.17902793723689245,0.1623808317286578,0.012411352587932514,0.0,0.2068974358974359,0.02143620043176912,0.029052933507170794,0.1509007659007659,0.14244031830238724,0.009676426997620757,0.006856099303403497,0.016608780462622562,0.018577205374954518,0.049549071618037135,0.17826508949341882,0.052580919726020775,0.0,0.14883636465524186,0.0,0.013334327624929814,0.16798747763864044,0.0007337089661930426,0.0,0.0025723167354320922,0.059540825933025274,0.014632113293530615,0.0,0.017459514170040488,0.004220907297830374,0.030744255744255745,0.11097985347985348,0.01752184235517569,0.010699951211579118,0.0,0.0,0.03842227947491105,0.1420682705401725,0.16074951387127553,0.01865869365225391,0.07207226107226107,0.08934561965811966,0.058147566718995285,0.0,0.10620689655172412,0.01889716018748277,0.05688630853387301,0.025461522405792917,0.1910175086107922,0.0844216488956588,0.07967032967032966,0.011614658620220262,0.04069946871708818,0.0,0.132292655903767,0.16346580669638622,0.17878886703247404,0.0535229476405947,0.029041916167664668,0.0,0.07456167119447235,0.023793705495308456,0.056296064400715565,0.04084520417853752,0.03690660076202245,0.08545150501672241,0.07746808815795764,0.03967948717948718,0.0,0.0196373108246233,0.06587155266482522,0.06450701232469189,0.0249855822761922,0.189755269257722,0.2043243831640058,0.2587418233004885,0.06166098332848526,0.09656268165084286,0.035420393559928445,0.02050589536734749,0.0,0.0,0.06612903225806452,0.1037325284870396,0.0944109782338128,0.0,0.2136694932364224,0.06064460678985819,0.02506500022134014,0.058615384615384625,0.15620409741012756,0.09176152010280887,0.0,0.11801673876246005,0.0228414442700157,0.02628660679422101,0.0,0.0,0.0,0.07194063843073871,0.0,0.09627791563275434,0.0,0.13956621312137948,0.037343082264957264,0.05144796380090498,0.0,0.0,0.0,0.03739819004524887,0.1701012145748988,0.07016414749205738,0.0,0.0,0.18208791208791208,0.030773657996679582,0.019640597192011076,0.00560625814863103,0.0,0.02542429149797571,0.017717041800643086,0.0,0.04395085066162571,0.015268630877821841,0.05175339366515837,0.0,0.0,0.0,0.017371401604530438,0.0,0.08376923076923076,0.0,0.018481732864085804,0.10005574136008917
