"","geneName","regulon","log2FC","direction"
"6598","SDHD","GABPA",-0.00604689357590605,"Downregulated"
"6599","THUMPD3-AS1","GABPA",-0.00604689357590605,"Downregulated"
"6600","MIR641","GABPA",-0.00604689357590605,"Downregulated"
"6601","SACM1L","GABPA",-0.00604689357590605,"Downregulated"
"6602","ZNF254","GABPA",-0.00604689357590605,"Downregulated"
"6603","SMCR2","GABPA",-0.00604689357590605,"Downregulated"
"6604","FGD5-AS1","GABPA",-0.00604689357590605,"Downregulated"
"6605","CPB2-AS1","GABPA",-0.00604689357590605,"Downregulated"
"6606","ZBED5","GABPA",-0.00604689357590605,"Downregulated"
"6607","NORAD","GABPA",-0.00604689357590605,"Downregulated"
"6608","PCF11-AS1","GABPA",-0.00604689357590605,"Downregulated"
"6609","PPP4R3B","GABPA",-0.00604689357590605,"Downregulated"
"6610","MIR1307","GABPA",-0.00604689357590605,"Downregulated"
"6611","GCLC","GATA1",-0.00604689357590605,"Downregulated"
"6612","TFPI","GATA1",-0.00604689357590605,"Downregulated"
"6613","SLC7A2","GATA1",-0.00604689357590605,"Downregulated"
"6614","POLDIP2","GATA1",-0.00604689357590605,"Downregulated"
"6615","ABCB5","GATA1",-0.00604689357590605,"Downregulated"
"6616","ST7","GATA1",-0.00604689357590605,"Downregulated"
"6617","CDC27","GATA1",-0.00604689357590605,"Downregulated"
"6618","SLC4A1","GATA1",-0.00604689357590605,"Downregulated"
"6619","ACSM3","GATA1",-0.00604689357590605,"Downregulated"
"6620","PRKAR2B","GATA1",-0.00604689357590605,"Downregulated"
"6621","MPO","GATA1",-0.00604689357590605,"Downregulated"
"6622","ITGA2B","GATA1",-0.00604689357590605,"Downregulated"
"6623","GDE1","GATA1",-0.00604689357590605,"Downregulated"
"6624","MAP3K14","GATA1",-0.00604689357590605,"Downregulated"
"6625","AP2B1","GATA1",-0.00604689357590605,"Downregulated"
"6626","KDM7A","GATA1",-0.00604689357590605,"Downregulated"
"6627","IFRD1","GATA1",-0.00604689357590605,"Downregulated"
"6628","PAF1","GATA1",-0.00604689357590605,"Downregulated"
"6629","ARSD","GATA1",-0.00604689357590605,"Downregulated"
"6630","MARK4","GATA1",-0.00604689357590605,"Downregulated"
"6631","CCDC124","GATA1",-0.00604689357590605,"Downregulated"
"6632","CEACAM21","GATA1",-0.00604689357590605,"Downregulated"
"6633","ST7L","GATA1",-0.00604689357590605,"Downregulated"
"6634","TSR3","GATA1",-0.00604689357590605,"Downregulated"
"6635","PIGQ","GATA1",-0.00604689357590605,"Downregulated"
"6636","E2F2","GATA1",-0.00604689357590605,"Downregulated"
"6637","JARID2","GATA1",-0.00604689357590605,"Downregulated"
"6638","PLEKHG6","GATA1",-0.00604689357590605,"Downregulated"
"6639","MGST1","GATA1",-0.00604689357590605,"Downregulated"
"6640","PGLYRP1","GATA1",-0.00604689357590605,"Downregulated"
"6641","NFIX","GATA1",-0.00604689357590605,"Downregulated"
"6642","ST3GAL1","GATA1",-0.00604689357590605,"Downregulated"
"6643","SEC62","GATA1",-0.00604689357590605,"Downregulated"
"6644","CSDE1","GATA1",-0.00604689357590605,"Downregulated"
"6645","POMT2","GATA1",-0.00604689357590605,"Downregulated"
"6646","RANBP9","GATA1",-0.00604689357590605,"Downregulated"
"6647","IFFO1","GATA1",-0.00604689357590605,"Downregulated"
"6648","FUZ","GATA1",-0.00604689357590605,"Downregulated"
"6649","BTK","GATA1",-0.00604689357590605,"Downregulated"
"6650","SCMH1","GATA1",-0.00604689357590605,"Downregulated"
"6651","ABHD5","GATA1",-0.00604689357590605,"Downregulated"
"6652","AKAP8L","GATA1",-0.00604689357590605,"Downregulated"
"6653","PTBP1","GATA1",-0.00604689357590605,"Downregulated"
"6654","ERCC1","GATA1",-0.00604689357590605,"Downregulated"
"6655","ELOVL5","GATA1",-0.00604689357590605,"Downregulated"
"6656","MAP4K5","GATA1",-0.00604689357590605,"Downregulated"
"6657","PSMC4","GATA1",-0.00604689357590605,"Downregulated"
"6658","MAN2B2","GATA1",-0.00604689357590605,"Downregulated"
"6659","SLC25A39","GATA1",-0.00604689357590605,"Downregulated"
"6660","RNF14","GATA1",-0.00604689357590605,"Downregulated"
"6661","HEBP1","GATA1",-0.00604689357590605,"Downregulated"
"6662","POLA2","GATA1",-0.00604689357590605,"Downregulated"
"6663","CAPN1","GATA1",-0.00604689357590605,"Downregulated"
"6664","ISL1","GATA1",-0.00604689357590605,"Downregulated"
"6665","SLC38A5","GATA1",-0.00604689357590605,"Downregulated"
"6666","RALBP1","GATA1",-0.00604689357590605,"Downregulated"
"6667","ZRANB1","GATA1",-0.00604689357590605,"Downregulated"
"6668","NRXN3","GATA1",-0.00604689357590605,"Downregulated"
"6669","SLC45A4","GATA1",-0.00604689357590605,"Downregulated"
"6670","RNF10","GATA1",-0.00604689357590605,"Downregulated"
"6671","ZNF839","GATA1",-0.00604689357590605,"Downregulated"
"6672","RNH1","GATA1",-0.00604689357590605,"Downregulated"
"6673","STRAP","GATA1",-0.00604689357590605,"Downregulated"
"6674","DEF6","GATA1",-0.00604689357590605,"Downregulated"
"6675","PLEKHO1","GATA1",-0.00604689357590605,"Downregulated"
"6676","GCLM","GATA1",-0.00604689357590605,"Downregulated"
"6677","EHD2","GATA1",-0.00604689357590605,"Downregulated"
"6678","NR1H3","GATA1",-0.00604689357590605,"Downregulated"
"6679","KPNA6","GATA1",-0.00604689357590605,"Downregulated"
"6680","B4GALT7","GATA1",-0.00604689357590605,"Downregulated"
"6681","SNX1","GATA1",-0.00604689357590605,"Downregulated"
"6682","TBPL1","GATA1",-0.00604689357590605,"Downregulated"
"6683","ANK1","GATA1",-0.00604689357590605,"Downregulated"
"6684","PNPLA6","GATA1",-0.00604689357590605,"Downregulated"
"6685","ATP6V0A1","GATA1",-0.00604689357590605,"Downregulated"
"6686","MAP2K3","GATA1",-0.00604689357590605,"Downregulated"
"6687","GABARAPL2","GATA1",-0.00604689357590605,"Downregulated"
"6688","VCL","GATA1",-0.00604689357590605,"Downregulated"
"6689","DAPK2","GATA1",-0.00604689357590605,"Downregulated"
"6690","TUBG2","GATA1",-0.00604689357590605,"Downregulated"
"6691","MAT2B","GATA1",-0.00604689357590605,"Downregulated"
"6692","EDC4","GATA1",-0.00604689357590605,"Downregulated"
"6693","CLEC16A","GATA1",-0.00604689357590605,"Downregulated"
"6694","CDH1","GATA1",-0.00604689357590605,"Downregulated"
"6695","PHLPP2","GATA1",-0.00604689357590605,"Downregulated"
"6696","CTNS","GATA1",-0.00604689357590605,"Downregulated"
"6697","RAB27B","GATA1",-0.00604689357590605,"Downregulated"
"6698","RETSAT","GATA1",-0.00604689357590605,"Downregulated"
"6699","AP2S1","GATA1",-0.00604689357590605,"Downregulated"
"6700","DCUN1D1","GATA1",-0.00604689357590605,"Downregulated"
"6701","LCP2","GATA1",-0.00604689357590605,"Downregulated"
"6702","HSPA5","GATA1",-0.00604689357590605,"Downregulated"
"6703","XK","GATA1",-0.00604689357590605,"Downregulated"
"6704","WWC3","GATA1",-0.00604689357590605,"Downregulated"
"6705","ARHGAP6","GATA1",-0.00604689357590605,"Downregulated"
"6706","TSPAN17","GATA1",-0.00604689357590605,"Downregulated"
"6707","SNX29","GATA1",-0.00604689357590605,"Downregulated"
"6708","H6PD","GATA1",-0.00604689357590605,"Downregulated"
"6709","LTBP1","GATA1",-0.00604689357590605,"Downregulated"
"6710","NEDD4L","GATA1",-0.00604689357590605,"Downregulated"
"6711","MCUR1","GATA1",-0.00604689357590605,"Downregulated"
"6712","BCAR1","GATA1",-0.00604689357590605,"Downregulated"
"6713","HERPUD1","GATA1",-0.00604689357590605,"Downregulated"
"6714","AKR7A2","GATA1",-0.00604689357590605,"Downregulated"
"6715","USE1","GATA1",-0.00604689357590605,"Downregulated"
"6716","TRAPPC3","GATA1",-0.00604689357590605,"Downregulated"
"6717","THRAP3","GATA1",-0.00604689357590605,"Downregulated"
"6718","TBC1D22A","GATA1",-0.00604689357590605,"Downregulated"
"6719","CHRDL2","GATA1",-0.00604689357590605,"Downregulated"
"6720","RELT","GATA1",-0.00604689357590605,"Downregulated"
"6721","SZRD1","GATA1",-0.00604689357590605,"Downregulated"
"6722","KCNH2","GATA1",-0.00604689357590605,"Downregulated"
"6723","CYFIP2","GATA1",-0.00604689357590605,"Downregulated"
"6724","TAB2","GATA1",-0.00604689357590605,"Downregulated"
"6725","TRAF3IP2","GATA1",-0.00604689357590605,"Downregulated"
"6726","SOAT1","GATA1",-0.00604689357590605,"Downregulated"
"6727","PITHD1","GATA1",-0.00604689357590605,"Downregulated"
"6728","SEC61A1","GATA1",-0.00604689357590605,"Downregulated"
"6729","MXD1","GATA1",-0.00604689357590605,"Downregulated"
"6730","YBX3","GATA1",-0.00604689357590605,"Downregulated"
"6731","STYK1","GATA1",-0.00604689357590605,"Downregulated"
"6732","PIGV","GATA1",-0.00604689357590605,"Downregulated"
"6733","BCAT1","GATA1",-0.00604689357590605,"Downregulated"
"6734","HDAC7","GATA1",-0.00604689357590605,"Downregulated"
"6735","TNK2","GATA1",-0.00604689357590605,"Downregulated"
"6736","ELMO2","GATA1",-0.00604689357590605,"Downregulated"
"6737","SPHK2","GATA1",-0.00604689357590605,"Downregulated"
"6738","EPN1","GATA1",-0.00604689357590605,"Downregulated"
"6739","MED29","GATA1",-0.00604689357590605,"Downregulated"
"6740","HAGH","GATA1",-0.00604689357590605,"Downregulated"
"6741","BORCS8-MEF2B","GATA1",-0.00604689357590605,"Downregulated"
"6742","RFXANK","GATA1",-0.00604689357590605,"Downregulated"
"6743","CTSA","GATA1",-0.00604689357590605,"Downregulated"
"6744","HMG20B","GATA1",-0.00604689357590605,"Downregulated"
"6745","OAT","GATA1",-0.00604689357590605,"Downregulated"
"6746","TBC1D22B","GATA1",-0.00604689357590605,"Downregulated"
"6747","SPEN","GATA1",-0.00604689357590605,"Downregulated"
"6748","MYLK","GATA1",-0.00604689357590605,"Downregulated"
"6749","CYB5R4","GATA1",-0.00604689357590605,"Downregulated"
"6750","TBC1D1","GATA1",-0.00604689357590605,"Downregulated"
"6751","FOXJ2","GATA1",-0.00604689357590605,"Downregulated"
"6752","YBX1","GATA1",-0.00604689357590605,"Downregulated"
"6753","PDE4A","GATA1",-0.00604689357590605,"Downregulated"
"6754","ELAVL1","GATA1",-0.00604689357590605,"Downregulated"
"6755","NFYC","GATA1",-0.00604689357590605,"Downregulated"
"6756","ELOVL1","GATA1",-0.00604689357590605,"Downregulated"
"6757","SPI1","GATA1",-0.00604689357590605,"Downregulated"
"6758","ZFAT","GATA1",-0.00604689357590605,"Downregulated"
"6759","FECH","GATA1",-0.00604689357590605,"Downregulated"
"6760","PKM","GATA1",-0.00604689357590605,"Downregulated"
"6761","METTL22","GATA1",-0.00604689357590605,"Downregulated"
"6762","NAV3","GATA1",-0.00604689357590605,"Downregulated"
"6763","IDH3G","GATA1",-0.00604689357590605,"Downregulated"
"6764","ROGDI","GATA1",-0.00604689357590605,"Downregulated"
"6765","TFE3","GATA1",-0.00604689357590605,"Downregulated"
"6766","TBC1D25","GATA1",-0.00604689357590605,"Downregulated"
"6767","SRBD1","GATA1",-0.00604689357590605,"Downregulated"
"6768","RASGRP2","GATA1",-0.00604689357590605,"Downregulated"
"6769","SIRT2","GATA1",-0.00604689357590605,"Downregulated"
"6770","PPP2R5B","GATA1",-0.00604689357590605,"Downregulated"
"6771","DNAJA2","GATA1",-0.00604689357590605,"Downregulated"
"6772","BCL3","GATA1",-0.00604689357590605,"Downregulated"
"6773","RAB27A","GATA1",-0.00604689357590605,"Downregulated"
"6774","PHRF1","GATA1",-0.00604689357590605,"Downregulated"
"6775","JMJD6","GATA1",-0.00604689357590605,"Downregulated"
"6776","WIPI1","GATA1",-0.00604689357590605,"Downregulated"
"6777","PABPC1","GATA1",-0.00604689357590605,"Downregulated"
"6778","NCK2","GATA1",-0.00604689357590605,"Downregulated"
"6779","RPS6KA2","GATA1",-0.00604689357590605,"Downregulated"
"6780","VASH1","GATA1",-0.00604689357590605,"Downregulated"
"6781","TCF3","GATA1",-0.00604689357590605,"Downregulated"
"6782","FAM3A","GATA1",-0.00604689357590605,"Downregulated"
"6783","CPSF1","GATA1",-0.00604689357590605,"Downregulated"
"6784","CYBRD1","GATA1",-0.00604689357590605,"Downregulated"
"6785","RDH11","GATA1",-0.00604689357590605,"Downregulated"
"6786","ZFYVE26","GATA1",-0.00604689357590605,"Downregulated"
"6787","PTPN18","GATA1",-0.00604689357590605,"Downregulated"
"6788","TFRC","GATA1",-0.00604689357590605,"Downregulated"
"6789","SREBF1","GATA1",-0.00604689357590605,"Downregulated"
"6790","RHOBTB1","GATA1",-0.00604689357590605,"Downregulated"
"6791","TRHDE","GATA1",-0.00604689357590605,"Downregulated"
"6792","NFATC3","GATA1",-0.00604689357590605,"Downregulated"
"6793","NDE1","GATA1",-0.00604689357590605,"Downregulated"
"6794","AP1M1","GATA1",-0.00604689357590605,"Downregulated"
"6795","SCARB1","GATA1",-0.00604689357590605,"Downregulated"
"6796","CLCN4","GATA1",-0.00604689357590605,"Downregulated"
"6797","DHRS9","GATA1",-0.00604689357590605,"Downregulated"
"6798","IGF2BP2","GATA1",-0.00604689357590605,"Downregulated"
"6799","TSG101","GATA1",-0.00604689357590605,"Downregulated"
"6800","ATP2A3","GATA1",-0.00604689357590605,"Downregulated"
"6801","TTC38","GATA1",-0.00604689357590605,"Downregulated"
"6802","ADD2","GATA1",-0.00604689357590605,"Downregulated"
"6803","MARK3","GATA1",-0.00604689357590605,"Downregulated"
"6804","SLC25A3","GATA1",-0.00604689357590605,"Downregulated"
"6805","TMEM131","GATA1",-0.00604689357590605,"Downregulated"
"6806","PLD1","GATA1",-0.00604689357590605,"Downregulated"
"6807","RAB7A","GATA1",-0.00604689357590605,"Downregulated"
"6808","MKRN2","GATA1",-0.00604689357590605,"Downregulated"
"6809","MBNL3","GATA1",-0.00604689357590605,"Downregulated"
"6810","RAP1GAP","GATA1",-0.00604689357590605,"Downregulated"
"6811","ARHGEF1","GATA1",-0.00604689357590605,"Downregulated"
"6812","MAP2K7","GATA1",-0.00604689357590605,"Downregulated"
"6813","DGKD","GATA1",-0.00604689357590605,"Downregulated"
"6814","PPP1R12B","GATA1",-0.00604689357590605,"Downregulated"
"6815","CAPZB","GATA1",-0.00604689357590605,"Downregulated"
"6816","FGFR1","GATA1",-0.00604689357590605,"Downregulated"
"6817","ARAF","GATA1",-0.00604689357590605,"Downregulated"
"6818","SDF4","GATA1",-0.00604689357590605,"Downregulated"
"6819","RUNX1T1","GATA1",-0.00604689357590605,"Downregulated"
"6820","OSBPL6","GATA1",-0.00604689357590605,"Downregulated"
"6821","MKNK1","GATA1",-0.00604689357590605,"Downregulated"
"6822","DUSP13","GATA1",-0.00604689357590605,"Downregulated"
"6823","LIPE","GATA1",-0.00604689357590605,"Downregulated"
"6824","FDFT1","GATA1",-0.00604689357590605,"Downregulated"
"6825","OPHN1","GATA1",-0.00604689357590605,"Downregulated"
"6826","KEAP1","GATA1",-0.00604689357590605,"Downregulated"
"6827","PTPRH","GATA1",-0.00604689357590605,"Downregulated"
"6828","SLC35C2","GATA1",-0.00604689357590605,"Downregulated"
"6829","CNOT4","GATA1",-0.00604689357590605,"Downregulated"
"6830","CXCL2","GATA1",-0.00604689357590605,"Downregulated"
"6831","ARG2","GATA1",-0.00604689357590605,"Downregulated"
"6832","CDC14B","GATA1",-0.00604689357590605,"Downregulated"
"6833","STRADB","GATA1",-0.00604689357590605,"Downregulated"
"6834","NFE2L1","GATA1",-0.00604689357590605,"Downregulated"
"6835","PLOD1","GATA1",-0.00604689357590605,"Downregulated"
"6836","ZNF446","GATA1",-0.00604689357590605,"Downregulated"
"6837","SSH1","GATA1",-0.00604689357590605,"Downregulated"
"6838","AGBL5","GATA1",-0.00604689357590605,"Downregulated"
"6839","KIF3C","GATA1",-0.00604689357590605,"Downregulated"
"6840","RAB10","GATA1",-0.00604689357590605,"Downregulated"
"6841","MAPRE3","GATA1",-0.00604689357590605,"Downregulated"
"6842","CD59","GATA1",-0.00604689357590605,"Downregulated"
"6843","CD82","GATA1",-0.00604689357590605,"Downregulated"
"6844","CTTN","GATA1",-0.00604689357590605,"Downregulated"
"6845","TTC39A","GATA1",-0.00604689357590605,"Downregulated"
"6846","ORC1","GATA1",-0.00604689357590605,"Downregulated"
"6847","MGST2","GATA1",-0.00604689357590605,"Downregulated"
"6848","EIF2AK1","GATA1",-0.00604689357590605,"Downregulated"
"6849","ACOX3","GATA1",-0.00604689357590605,"Downregulated"
"6850","PPP1R15A","GATA1",-0.00604689357590605,"Downregulated"
"6851","TRIP6","GATA1",-0.00604689357590605,"Downregulated"
"6852","ACHE","GATA1",-0.00604689357590605,"Downregulated"
"6853","FTL","GATA1",-0.00604689357590605,"Downregulated"
"6854","SRRT","GATA1",-0.00604689357590605,"Downregulated"
"6855","NLK","GATA1",-0.00604689357590605,"Downregulated"
"6856","PGS1","GATA1",-0.00604689357590605,"Downregulated"
"6857","UIMC1","GATA1",-0.00604689357590605,"Downregulated"
"6858","ADD1","GATA1",-0.00604689357590605,"Downregulated"
"6859","SF3B2","GATA1",-0.00604689357590605,"Downregulated"
"6860","GNAS","GATA1",-0.00604689357590605,"Downregulated"
"6861","AURKA","GATA1",-0.00604689357590605,"Downregulated"
"6862","CASS4","GATA1",-0.00604689357590605,"Downregulated"
"6863","PIR","GATA1",-0.00604689357590605,"Downregulated"
"6864","CNOT3","GATA1",-0.00604689357590605,"Downregulated"
"6865","GP6","GATA1",-0.00604689357590605,"Downregulated"
"6866","ASAP3","GATA1",-0.00604689357590605,"Downregulated"
"6867","DNMT3B","GATA1",-0.00604689357590605,"Downregulated"
"6868","TMEM40","GATA1",-0.00604689357590605,"Downregulated"
"6869","SMOX","GATA1",-0.00604689357590605,"Downregulated"
"6870","FKBP1A","GATA1",-0.00604689357590605,"Downregulated"
"6871","NSFL1C","GATA1",-0.00604689357590605,"Downregulated"
"6872","MAVS","GATA1",-0.00604689357590605,"Downregulated"
"6873","DYNLL1","GATA1",-0.00604689357590605,"Downregulated"
"6874","FUS","GATA1",-0.00604689357590605,"Downregulated"
"6875","FXYD3","GATA1",-0.00604689357590605,"Downregulated"
"6876","HEPH","GATA1",-0.00604689357590605,"Downregulated"
"6877","CDIP1","GATA1",-0.00604689357590605,"Downregulated"
"6878","GANAB","GATA1",-0.00604689357590605,"Downregulated"
"6879","BLVRB","GATA1",-0.00604689357590605,"Downregulated"
"6880","YPEL3","GATA1",-0.00604689357590605,"Downregulated"
"6881","RAB11FIP3","GATA1",-0.00604689357590605,"Downregulated"
"6882","CERS4","GATA1",-0.00604689357590605,"Downregulated"
"6883","MCOLN1","GATA1",-0.00604689357590605,"Downregulated"
"6884","GLG1","GATA1",-0.00604689357590605,"Downregulated"
"6885","LAMB1","GATA1",-0.00604689357590605,"Downregulated"
"6886","TXNL1","GATA1",-0.00604689357590605,"Downregulated"
"6887","IL5RA","GATA1",-0.00604689357590605,"Downregulated"
"6888","CEBPE","GATA1",-0.00604689357590605,"Downregulated"
"6889","SLC7A8","GATA1",-0.00604689357590605,"Downregulated"
"6890","TOX4","GATA1",-0.00604689357590605,"Downregulated"
"6891","SNAP23","GATA1",-0.00604689357590605,"Downregulated"
"6892","COL9A3","GATA1",-0.00604689357590605,"Downregulated"
"6893","AGO1","GATA1",-0.00604689357590605,"Downregulated"
"6894","RFFL","GATA1",-0.00604689357590605,"Downregulated"
"6895","UNC13D","GATA1",-0.00604689357590605,"Downregulated"
"6896","DPYSL2","GATA1",-0.00604689357590605,"Downregulated"
"6897","TGFB2","GATA1",-0.00604689357590605,"Downregulated"
"6898","COMT","GATA1",-0.00604689357590605,"Downregulated"
"6899","LRRFIP2","GATA1",-0.00604689357590605,"Downregulated"
"6900","HDAC6","GATA1",-0.00604689357590605,"Downregulated"
"6901","DHPS","GATA1",-0.00604689357590605,"Downregulated"
"6902","PTGS1","GATA1",-0.00604689357590605,"Downregulated"
"6903","NANS","GATA1",-0.00604689357590605,"Downregulated"
"6904","SORBS1","GATA1",-0.00604689357590605,"Downregulated"
"6905","BAMBI","GATA1",-0.00604689357590605,"Downregulated"
"6906","NUBP2","GATA1",-0.00604689357590605,"Downregulated"
"6907","CRISP3","GATA1",-0.00604689357590605,"Downregulated"
"6908","NCR2","GATA1",-0.00604689357590605,"Downregulated"
"6909","ACOT7","GATA1",-0.00604689357590605,"Downregulated"
"6910","PRTFDC1","GATA1",-0.00604689357590605,"Downregulated"
"6911","KCNK6","GATA1",-0.00604689357590605,"Downregulated"
"6912","CATSPERG","GATA1",-0.00604689357590605,"Downregulated"
"6913","FBXL19","GATA1",-0.00604689357590605,"Downregulated"
"6914","MAGEB2","GATA1",-0.00604689357590605,"Downregulated"
"6915","CBARP","GATA1",-0.00604689357590605,"Downregulated"
"6916","HNRNPM","GATA1",-0.00604689357590605,"Downregulated"
"6917","TIMM13","GATA1",-0.00604689357590605,"Downregulated"
"6918","CDC34","GATA1",-0.00604689357590605,"Downregulated"
"6919","POLRMT","GATA1",-0.00604689357590605,"Downregulated"
"6920","MADCAM1","GATA1",-0.00604689357590605,"Downregulated"
"6921","MKNK2","GATA1",-0.00604689357590605,"Downregulated"
"6922","ARVCF","GATA1",-0.00604689357590605,"Downregulated"
"6923","KLHL22","GATA1",-0.00604689357590605,"Downregulated"
"6924","CRKL","GATA1",-0.00604689357590605,"Downregulated"
"6925","BCL2L13","GATA1",-0.00604689357590605,"Downregulated"
"6926","PES1","GATA1",-0.00604689357590605,"Downregulated"
"6927","TOP3B","GATA1",-0.00604689357590605,"Downregulated"
"6928","HIRA","GATA1",-0.00604689357590605,"Downregulated"
"6929","SRRD","GATA1",-0.00604689357590605,"Downregulated"
"6930","TFIP11","GATA1",-0.00604689357590605,"Downregulated"
"6931","RSPH14","GATA1",-0.00604689357590605,"Downregulated"
"6932","JOSD1","GATA1",-0.00604689357590605,"Downregulated"
"6933","FBXO7","GATA1",-0.00604689357590605,"Downregulated"
"6934","CYB5R3","GATA1",-0.00604689357590605,"Downregulated"
"6935","DNAL4","GATA1",-0.00604689357590605,"Downregulated"
"6936","LMF2","GATA1",-0.00604689357590605,"Downregulated"
"6937","TTLL1","GATA1",-0.00604689357590605,"Downregulated"
"6938","AP1B1","GATA1",-0.00604689357590605,"Downregulated"
"6939","TTLL12","GATA1",-0.00604689357590605,"Downregulated"
"6940","ASCC2","GATA1",-0.00604689357590605,"Downregulated"
"6941","MYH9","GATA1",-0.00604689357590605,"Downregulated"
"6942","TXN2","GATA1",-0.00604689357590605,"Downregulated"
"6943","GRAP2","GATA1",-0.00604689357590605,"Downregulated"
"6944","ST13","GATA1",-0.00604689357590605,"Downregulated"
"6945","RBX1","GATA1",-0.00604689357590605,"Downregulated"
"6946","ACO2","GATA1",-0.00604689357590605,"Downregulated"
"6947","POLR3H","GATA1",-0.00604689357590605,"Downregulated"
"6948","PMM1","GATA1",-0.00604689357590605,"Downregulated"
"6949","ABHD4","GATA1",-0.00604689357590605,"Downregulated"
"6950","SDR39U1","GATA1",-0.00604689357590605,"Downregulated"
"6951","PRMT5","GATA1",-0.00604689357590605,"Downregulated"
"6952","POLE2","GATA1",-0.00604689357590605,"Downregulated"
"6953","CDKL1","GATA1",-0.00604689357590605,"Downregulated"
"6954","PYGL","GATA1",-0.00604689357590605,"Downregulated"
"6955","PLEK2","GATA1",-0.00604689357590605,"Downregulated"
"6956","VTI1B","GATA1",-0.00604689357590605,"Downregulated"
"6957","SAMD15","GATA1",-0.00604689357590605,"Downregulated"
"6958","AHSA1","GATA1",-0.00604689357590605,"Downregulated"
"6959","RIN3","GATA1",-0.00604689357590605,"Downregulated"
"6960","PPM1A","GATA1",-0.00604689357590605,"Downregulated"
"6961","SLC8A3","GATA1",-0.00604689357590605,"Downregulated"
"6962","ZFYVE21","GATA1",-0.00604689357590605,"Downregulated"
"6963","VRK1","GATA1",-0.00604689357590605,"Downregulated"
"6964","DCAF11","GATA1",-0.00604689357590605,"Downregulated"
"6965","PLTP","GATA1",-0.00604689357590605,"Downregulated"
"6966","ZMYND8","GATA1",-0.00604689357590605,"Downregulated"
"6967","MYBL2","GATA1",-0.00604689357590605,"Downregulated"
"6968","STK4","GATA1",-0.00604689357590605,"Downregulated"
"6969","NELFCD","GATA1",-0.00604689357590605,"Downregulated"
"6970","TUBB1","GATA1",-0.00604689357590605,"Downregulated"
"6971","NTSR1","GATA1",-0.00604689357590605,"Downregulated"
"6972","ARFGAP1","GATA1",-0.00604689357590605,"Downregulated"
"6973","EEF1A2","GATA1",-0.00604689357590605,"Downregulated"
"6974","RNF24","GATA1",-0.00604689357590605,"Downregulated"
"6975","TRIB3","GATA1",-0.00604689357590605,"Downregulated"
"6976","CSNK2A1","GATA1",-0.00604689357590605,"Downregulated"
"6977","SNPH","GATA1",-0.00604689357590605,"Downregulated"
"6978","PLCB4","GATA1",-0.00604689357590605,"Downregulated"
"6979","MROH8","GATA1",-0.00604689357590605,"Downregulated"
"6980","IDH3B","GATA1",-0.00604689357590605,"Downregulated"
"6981","E2F1","GATA1",-0.00604689357590605,"Downregulated"
"6982","CHMP4B","GATA1",-0.00604689357590605,"Downregulated"
"6983","FAM83D","GATA1",-0.00604689357590605,"Downregulated"
"6984","ACOT8","GATA1",-0.00604689357590605,"Downregulated"
"6985","APMAP","GATA1",-0.00604689357590605,"Downregulated"
"6986","LPIN2","GATA1",-0.00604689357590605,"Downregulated"
"6987","MYOM1","GATA1",-0.00604689357590605,"Downregulated"
"6988","RIOK3","GATA1",-0.00604689357590605,"Downregulated"
"6989","CSTF2","GATA1",-0.00604689357590605,"Downregulated"
"6990","TBL1X","GATA1",-0.00604689357590605,"Downregulated"
"6991","PGRMC1","GATA1",-0.00604689357590605,"Downregulated"
"6992","MOSPD1","GATA1",-0.00604689357590605,"Downregulated"
"6993","WDR13","GATA1",-0.00604689357590605,"Downregulated"
"6994","BMX","GATA1",-0.00604689357590605,"Downregulated"
"6995","PIM2","GATA1",-0.00604689357590605,"Downregulated"
"6996","PQBP1","GATA1",-0.00604689357590605,"Downregulated"
"6997","RS1","GATA1",-0.00604689357590605,"Downregulated"
"6998","PGK1","GATA1",-0.00604689357590605,"Downregulated"
"6999","GATA1","GATA1",-0.00604689357590605,"Downregulated"
"7000","SMS","GATA1",-0.00604689357590605,"Downregulated"
"7001","CD99L2","GATA1",-0.00604689357590605,"Downregulated"
"7002","PCYT1B","GATA1",-0.00604689357590605,"Downregulated"
"7003","TIMP1","GATA1",-0.00604689357590605,"Downregulated"
"7004","ACP5","GATA1",-0.00604689357590605,"Downregulated"
"7005","DNAJC3","GATA1",-0.00604689357590605,"Downregulated"
"7006","PARP4","GATA1",-0.00604689357590605,"Downregulated"
"7007","RGCC","GATA1",-0.00604689357590605,"Downregulated"
"7008","ZNF629","GATA1",-0.00604689357590605,"Downregulated"
"7009","PHKB","GATA1",-0.00604689357590605,"Downregulated"
"7010","CENPT","GATA1",-0.00604689357590605,"Downregulated"
"7011","TSNAXIP1","GATA1",-0.00604689357590605,"Downregulated"
"7012","CTCF","GATA1",-0.00604689357590605,"Downregulated"
"7013","POLR2C","GATA1",-0.00604689357590605,"Downregulated"
"7014","PARD6A","GATA1",-0.00604689357590605,"Downregulated"
"7015","ZNF821","GATA1",-0.00604689357590605,"Downregulated"
"7016","PSMD7","GATA1",-0.00604689357590605,"Downregulated"
"7017","HAS3","GATA1",-0.00604689357590605,"Downregulated"
"7018","COG4","GATA1",-0.00604689357590605,"Downregulated"
"7019","ESRP2","GATA1",-0.00604689357590605,"Downregulated"
"7020","WDR59","GATA1",-0.00604689357590605,"Downregulated"
"7021","NPRL3","GATA1",-0.00604689357590605,"Downregulated"
