"","geneName","regulon","log2FC","direction"
"12037","PDLIM1","TBX21",-0.0198643632097696,"Downregulated"
"12038","PDXDC2P","TBX21",-0.0198643632097696,"Downregulated"
"12039","PECAM1","TBX21",-0.0198643632097696,"Downregulated"
"12040","PER2","TBX21",-0.0198643632097696,"Downregulated"
"12041","PET100","TBX21",-0.0198643632097696,"Downregulated"
"12042","PFDN4","TBX21",-0.0198643632097696,"Downregulated"
"12043","PFN1","TBX21",-0.0198643632097696,"Downregulated"
"12044","PGLYRP4","TBX21",-0.0198643632097696,"Downregulated"
"12045","PHB2","TBX21",-0.0198643632097696,"Downregulated"
"12046","PHF12","TBX21",-0.0198643632097696,"Downregulated"
"12047","PHF19","TBX21",-0.0198643632097696,"Downregulated"
"12048","PHF20","TBX21",-0.0198643632097696,"Downregulated"
"12049","PHF5A","TBX21",-0.0198643632097696,"Downregulated"
"12050","PHRF1","TBX21",-0.0198643632097696,"Downregulated"
"12051","PIAS1","TBX21",-0.0198643632097696,"Downregulated"
"12052","PIGX","TBX21",-0.0198643632097696,"Downregulated"
"12053","PIK3C2B","TBX21",-0.0198643632097696,"Downregulated"
"12054","PIK3CD","TBX21",-0.0198643632097696,"Downregulated"
"12055","PIK3R1","TBX21",-0.0198643632097696,"Downregulated"
"12056","PIK3R3","TBX21",-0.0198643632097696,"Downregulated"
"12057","PILRA","TBX21",-0.0198643632097696,"Downregulated"
"12058","PILRB","TBX21",-0.0198643632097696,"Downregulated"
"12059","PIP4K2A","TBX21",-0.0198643632097696,"Downregulated"
"12060","PIP5K1A","TBX21",-0.0198643632097696,"Downregulated"
"12061","PITPNM2","TBX21",-0.0198643632097696,"Downregulated"
"12062","PKD1","TBX21",-0.0198643632097696,"Downregulated"
"12063","PKIA","TBX21",-0.0198643632097696,"Downregulated"
"12064","PKIG","TBX21",-0.0198643632097696,"Downregulated"
"12065","PLA2G6","TBX21",-0.0198643632097696,"Downregulated"
"12066","PLCG1","TBX21",-0.0198643632097696,"Downregulated"
"12067","PLCL2","TBX21",-0.0198643632097696,"Downregulated"
"12068","PLEK","TBX21",-0.0198643632097696,"Downregulated"
"12069","PLEKHA2","TBX21",-0.0198643632097696,"Downregulated"
"12070","PLEKHF1","TBX21",-0.0198643632097696,"Downregulated"
"12071","PLEKHG1","TBX21",-0.0198643632097696,"Downregulated"
"12072","PLEKHG2","TBX21",-0.0198643632097696,"Downregulated"
"12073","PLK2","TBX21",-0.0198643632097696,"Downregulated"
"12074","PLP2","TBX21",-0.0198643632097696,"Downregulated"
"12075","PLVAP","TBX21",-0.0198643632097696,"Downregulated"
"12076","PLXDC1","TBX21",-0.0198643632097696,"Downregulated"
"12077","PLXNC1","TBX21",-0.0198643632097696,"Downregulated"
"12078","PMS2P1","TBX21",-0.0198643632097696,"Downregulated"
"12079","PNN","TBX21",-0.0198643632097696,"Downregulated"
"12080","POC1B","TBX21",-0.0198643632097696,"Downregulated"
"12081","POC1B-GALNT4","TBX21",-0.0198643632097696,"Downregulated"
"12082","POF1B","TBX21",-0.0198643632097696,"Downregulated"
"12083","POGLUT1","TBX21",-0.0198643632097696,"Downregulated"
"12084","POLDIP3","TBX21",-0.0198643632097696,"Downregulated"
"12085","POLG","TBX21",-0.0198643632097696,"Downregulated"
"12086","POLK","TBX21",-0.0198643632097696,"Downregulated"
"12087","POLQ","TBX21",-0.0198643632097696,"Downregulated"
"12088","POLR2E","TBX21",-0.0198643632097696,"Downregulated"
"12089","POLR2J4","TBX21",-0.0198643632097696,"Downregulated"
"12090","POPDC2","TBX21",-0.0198643632097696,"Downregulated"
"12091","POU2F3","TBX21",-0.0198643632097696,"Downregulated"
"12092","PPCDC","TBX21",-0.0198643632097696,"Downregulated"
"12093","PPIH","TBX21",-0.0198643632097696,"Downregulated"
"12094","PPP1R12B","TBX21",-0.0198643632097696,"Downregulated"
"12095","PPP1R16B","TBX21",-0.0198643632097696,"Downregulated"
"12096","PPP1R17","TBX21",-0.0198643632097696,"Downregulated"
"12097","PPP1R21","TBX21",-0.0198643632097696,"Downregulated"
"12098","PPP1R9B","TBX21",-0.0198643632097696,"Downregulated"
"12099","PPP3CA","TBX21",-0.0198643632097696,"Downregulated"
"12100","PPP3CB","TBX21",-0.0198643632097696,"Downregulated"
"12101","PPP3CC","TBX21",-0.0198643632097696,"Downregulated"
"12102","PPP3R1","TBX21",-0.0198643632097696,"Downregulated"
"12103","PPP6R1","TBX21",-0.0198643632097696,"Downregulated"
"12104","PRAMENP","TBX21",-0.0198643632097696,"Downregulated"
"12105","PRDM1","TBX21",-0.0198643632097696,"Downregulated"
"12106","PRDM15","TBX21",-0.0198643632097696,"Downregulated"
"12107","PRF1","TBX21",-0.0198643632097696,"Downregulated"
"12108","PRKCD","TBX21",-0.0198643632097696,"Downregulated"
"12109","PRKCH","TBX21",-0.0198643632097696,"Downregulated"
"12110","PRKCSH","TBX21",-0.0198643632097696,"Downregulated"
"12111","PRMT1","TBX21",-0.0198643632097696,"Downregulated"
"12112","PRPF19","TBX21",-0.0198643632097696,"Downregulated"
"12113","PRPF31","TBX21",-0.0198643632097696,"Downregulated"
"12114","PRPF39","TBX21",-0.0198643632097696,"Downregulated"
"12115","PRPSAP1","TBX21",-0.0198643632097696,"Downregulated"
"12116","PRPSAP2","TBX21",-0.0198643632097696,"Downregulated"
"12117","PRR16","TBX21",-0.0198643632097696,"Downregulated"
"12118","PRR5","TBX21",-0.0198643632097696,"Downregulated"
"12119","PRR5L","TBX21",-0.0198643632097696,"Downregulated"
"12120","PRRC2A","TBX21",-0.0198643632097696,"Downregulated"
"12121","PRRC2C","TBX21",-0.0198643632097696,"Downregulated"
"12122","PRRG4","TBX21",-0.0198643632097696,"Downregulated"
"12123","PRSS2","TBX21",-0.0198643632097696,"Downregulated"
"12124","PRSS23","TBX21",-0.0198643632097696,"Downregulated"
"12125","PRTFDC1","TBX21",-0.0198643632097696,"Downregulated"
"12126","PRX","TBX21",-0.0198643632097696,"Downregulated"
"12127","PSD4","TBX21",-0.0198643632097696,"Downregulated"
"12128","PSIP1","TBX21",-0.0198643632097696,"Downregulated"
"12129","PSMB7","TBX21",-0.0198643632097696,"Downregulated"
"12130","PSMD13","TBX21",-0.0198643632097696,"Downregulated"
"12131","PSMD4","TBX21",-0.0198643632097696,"Downregulated"
"12132","PSME3","TBX21",-0.0198643632097696,"Downregulated"
"12133","PSTPIP1","TBX21",-0.0198643632097696,"Downregulated"
"12134","PTAFR","TBX21",-0.0198643632097696,"Downregulated"
"12135","PTDSS1","TBX21",-0.0198643632097696,"Downregulated"
"12136","PTGER2","TBX21",-0.0198643632097696,"Downregulated"
"12137","PTGER4","TBX21",-0.0198643632097696,"Downregulated"
"12138","PTH1R","TBX21",-0.0198643632097696,"Downregulated"
"12139","PTPN2","TBX21",-0.0198643632097696,"Downregulated"
"12140","PTPN22","TBX21",-0.0198643632097696,"Downregulated"
"12141","PTPN3","TBX21",-0.0198643632097696,"Downregulated"
"12142","PTPN4","TBX21",-0.0198643632097696,"Downregulated"
"12143","PTPN6","TBX21",-0.0198643632097696,"Downregulated"
"12144","PTPRC","TBX21",-0.0198643632097696,"Downregulated"
"12145","PTPRCAP","TBX21",-0.0198643632097696,"Downregulated"
"12146","PTPRS","TBX21",-0.0198643632097696,"Downregulated"
"12147","PVRIG","TBX21",-0.0198643632097696,"Downregulated"
"12148","PVRIG2P","TBX21",-0.0198643632097696,"Downregulated"
"12149","PVT1","TBX21",-0.0198643632097696,"Downregulated"
"12150","PWWP2A","TBX21",-0.0198643632097696,"Downregulated"
"12151","PXN","TBX21",-0.0198643632097696,"Downregulated"
"12152","PXN-AS1","TBX21",-0.0198643632097696,"Downregulated"
"12153","PYROXD2","TBX21",-0.0198643632097696,"Downregulated"
"12154","RAB11FIP1","TBX21",-0.0198643632097696,"Downregulated"
"12155","RAB25","TBX21",-0.0198643632097696,"Downregulated"
"12156","RAB37","TBX21",-0.0198643632097696,"Downregulated"
"12157","RAB40B","TBX21",-0.0198643632097696,"Downregulated"
"12158","RAB43","TBX21",-0.0198643632097696,"Downregulated"
"12159","RAB8A","TBX21",-0.0198643632097696,"Downregulated"
"12160","RAB8B","TBX21",-0.0198643632097696,"Downregulated"
"12161","RAD51","TBX21",-0.0198643632097696,"Downregulated"
"12162","RAD51-AS1","TBX21",-0.0198643632097696,"Downregulated"
"12163","RAD54L","TBX21",-0.0198643632097696,"Downregulated"
"12164","RAPGEF6","TBX21",-0.0198643632097696,"Downregulated"
"12165","RARA","TBX21",-0.0198643632097696,"Downregulated"
"12166","RASA2","TBX21",-0.0198643632097696,"Downregulated"
"12167","RASA3","TBX21",-0.0198643632097696,"Downregulated"
"12168","RASSF4","TBX21",-0.0198643632097696,"Downregulated"
"12169","RASSF5","TBX21",-0.0198643632097696,"Downregulated"
"12170","RASSF6","TBX21",-0.0198643632097696,"Downregulated"
"12171","RB1","TBX21",-0.0198643632097696,"Downregulated"
"12172","RBM12","TBX21",-0.0198643632097696,"Downregulated"
"12173","RBM20","TBX21",-0.0198643632097696,"Downregulated"
"12174","RBM38","TBX21",-0.0198643632097696,"Downregulated"
"12175","RBMS3","TBX21",-0.0198643632097696,"Downregulated"
"12176","REEP6","TBX21",-0.0198643632097696,"Downregulated"
"12177","RELA","TBX21",-0.0198643632097696,"Downregulated"
"12178","RELL1","TBX21",-0.0198643632097696,"Downregulated"
"12179","RFC3","TBX21",-0.0198643632097696,"Downregulated"
"12180","RFTN1","TBX21",-0.0198643632097696,"Downregulated"
"12181","RFX7","TBX21",-0.0198643632097696,"Downregulated"
"12182","RGS1","TBX21",-0.0198643632097696,"Downregulated"
"12183","RHOH","TBX21",-0.0198643632097696,"Downregulated"
"12184","RIMKLB","TBX21",-0.0198643632097696,"Downregulated"
"12185","RIN1","TBX21",-0.0198643632097696,"Downregulated"
"12186","RIN3","TBX21",-0.0198643632097696,"Downregulated"
"12187","RIPK2","TBX21",-0.0198643632097696,"Downregulated"
"12188","RLF","TBX21",-0.0198643632097696,"Downregulated"
"12189","RN7SK","TBX21",-0.0198643632097696,"Downregulated"
"12190","RNASEH2B-AS1","TBX21",-0.0198643632097696,"Downregulated"
"12191","RND1","TBX21",-0.0198643632097696,"Downregulated"
"12192","RNF111","TBX21",-0.0198643632097696,"Downregulated"
"12193","RNF135","TBX21",-0.0198643632097696,"Downregulated"
"12194","RNF138","TBX21",-0.0198643632097696,"Downregulated"
"12195","RNF144A","TBX21",-0.0198643632097696,"Downregulated"
"12196","RNF157","TBX21",-0.0198643632097696,"Downregulated"
"12197","RNF168","TBX21",-0.0198643632097696,"Downregulated"
"12198","RNF19B","TBX21",-0.0198643632097696,"Downregulated"
"12199","RNF213","TBX21",-0.0198643632097696,"Downregulated"
"12200","RNF43","TBX21",-0.0198643632097696,"Downregulated"
"12201","RNPS1","TBX21",-0.0198643632097696,"Downregulated"
"12202","RNU1-1","TBX21",-0.0198643632097696,"Downregulated"
"12203","RNU11","TBX21",-0.0198643632097696,"Downregulated"
"12204","RNU4-2","TBX21",-0.0198643632097696,"Downregulated"
"12205","RNU4ATAC","TBX21",-0.0198643632097696,"Downregulated"
"12206","RNU5B-1","TBX21",-0.0198643632097696,"Downregulated"
"12207","RNU5E-1","TBX21",-0.0198643632097696,"Downregulated"
"12208","RNU5F-1","TBX21",-0.0198643632097696,"Downregulated"
"12209","RNU6-7","TBX21",-0.0198643632097696,"Downregulated"
"12210","RNVU1-14","TBX21",-0.0198643632097696,"Downregulated"
"12211","RNVU1-15","TBX21",-0.0198643632097696,"Downregulated"
"12212","RNVU1-19","TBX21",-0.0198643632097696,"Downregulated"
"12213","RNVU1-6","TBX21",-0.0198643632097696,"Downregulated"
"12214","RNVU1-7","TBX21",-0.0198643632097696,"Downregulated"
"12215","ROBO1","TBX21",-0.0198643632097696,"Downregulated"
"12216","RORA","TBX21",-0.0198643632097696,"Downregulated"
"12217","RPAIN","TBX21",-0.0198643632097696,"Downregulated"
"12218","RPL13AP5","TBX21",-0.0198643632097696,"Downregulated"
"12219","RPL17","TBX21",-0.0198643632097696,"Downregulated"
"12220","RPL23","TBX21",-0.0198643632097696,"Downregulated"
"12221","RPL24","TBX21",-0.0198643632097696,"Downregulated"
"12222","RPL32P3","TBX21",-0.0198643632097696,"Downregulated"
"12223","RPL38","TBX21",-0.0198643632097696,"Downregulated"
"12224","RPS16P5","TBX21",-0.0198643632097696,"Downregulated"
"12225","RPS19","TBX21",-0.0198643632097696,"Downregulated"
"12226","RPS27","TBX21",-0.0198643632097696,"Downregulated"
"12227","RPS27A","TBX21",-0.0198643632097696,"Downregulated"
"12228","RUFY1","TBX21",-0.0198643632097696,"Downregulated"
"12229","RUNX1","TBX21",-0.0198643632097696,"Downregulated"
"12230","RUNX3","TBX21",-0.0198643632097696,"Downregulated"
"12231","S100PBP","TBX21",-0.0198643632097696,"Downregulated"
"12232","S1PR1","TBX21",-0.0198643632097696,"Downregulated"
"12233","S1PR4","TBX21",-0.0198643632097696,"Downregulated"
"12234","SAMD10","TBX21",-0.0198643632097696,"Downregulated"
"12235","SAMD3","TBX21",-0.0198643632097696,"Downregulated"
"12236","SAMD4B","TBX21",-0.0198643632097696,"Downregulated"
"12237","SAMD9","TBX21",-0.0198643632097696,"Downregulated"
"12238","SAMSN1-AS1","TBX21",-0.0198643632097696,"Downregulated"
"12239","SARNP","TBX21",-0.0198643632097696,"Downregulated"
"12240","SASH3","TBX21",-0.0198643632097696,"Downregulated"
"12241","SATB1","TBX21",-0.0198643632097696,"Downregulated"
"12242","SBF1","TBX21",-0.0198643632097696,"Downregulated"
"12243","SBF2","TBX21",-0.0198643632097696,"Downregulated"
"12244","SCARNA17","TBX21",-0.0198643632097696,"Downregulated"
"12245","SCML4","TBX21",-0.0198643632097696,"Downregulated"
"12246","SCNN1B","TBX21",-0.0198643632097696,"Downregulated"
"12247","SCYL3","TBX21",-0.0198643632097696,"Downregulated"
"12248","SDE2","TBX21",-0.0198643632097696,"Downregulated"
"12249","SEC14L1","TBX21",-0.0198643632097696,"Downregulated"
"12250","SEMA4A","TBX21",-0.0198643632097696,"Downregulated"
"12251","SEMA4D","TBX21",-0.0198643632097696,"Downregulated"
"12252","SEMA6A","TBX21",-0.0198643632097696,"Downregulated"
"12253","SENP2","TBX21",-0.0198643632097696,"Downregulated"
"12254","SENP7","TBX21",-0.0198643632097696,"Downregulated"
"12255","SERPINB9","TBX21",-0.0198643632097696,"Downregulated"
"12256","SFI1","TBX21",-0.0198643632097696,"Downregulated"
"12257","SFPQ","TBX21",-0.0198643632097696,"Downregulated"
"12258","SFSWAP","TBX21",-0.0198643632097696,"Downregulated"
"12259","SFT2D3","TBX21",-0.0198643632097696,"Downregulated"
"12260","SFTPD","TBX21",-0.0198643632097696,"Downregulated"
"12261","SGCA","TBX21",-0.0198643632097696,"Downregulated"
"12262","SGCE","TBX21",-0.0198643632097696,"Downregulated"
"12263","SGK3","TBX21",-0.0198643632097696,"Downregulated"
"12264","SGMS1","TBX21",-0.0198643632097696,"Downregulated"
"12265","SGMS2","TBX21",-0.0198643632097696,"Downregulated"
"12266","SH2D1A","TBX21",-0.0198643632097696,"Downregulated"
"12267","SH2D2A","TBX21",-0.0198643632097696,"Downregulated"
"12268","SH2D3A","TBX21",-0.0198643632097696,"Downregulated"
"12269","SH3BP2","TBX21",-0.0198643632097696,"Downregulated"
"12270","SHISA8","TBX21",-0.0198643632097696,"Downregulated"
"12271","SHMT1","TBX21",-0.0198643632097696,"Downregulated"
"12272","SIDT1","TBX21",-0.0198643632097696,"Downregulated"
"12273","SIGLEC17P","TBX21",-0.0198643632097696,"Downregulated"
"12274","SIGLEC5","TBX21",-0.0198643632097696,"Downregulated"
"12275","SIPA1L1","TBX21",-0.0198643632097696,"Downregulated"
"12276","SIPA1L3","TBX21",-0.0198643632097696,"Downregulated"
"12277","SIRT2","TBX21",-0.0198643632097696,"Downregulated"
"12278","SIT1","TBX21",-0.0198643632097696,"Downregulated"
"12279","SLAMF6","TBX21",-0.0198643632097696,"Downregulated"
"12280","SLC12A6","TBX21",-0.0198643632097696,"Downregulated"
"12281","SLC15A4","TBX21",-0.0198643632097696,"Downregulated"
"12282","SLC16A14","TBX21",-0.0198643632097696,"Downregulated"
"12283","SLC22A23","TBX21",-0.0198643632097696,"Downregulated"
"12284","SLC25A20","TBX21",-0.0198643632097696,"Downregulated"
"12285","SLC25A23","TBX21",-0.0198643632097696,"Downregulated"
"12286","SLC25A45","TBX21",-0.0198643632097696,"Downregulated"
"12287","SLC25A53","TBX21",-0.0198643632097696,"Downregulated"
"12288","SLC30A1","TBX21",-0.0198643632097696,"Downregulated"
"12289","SLC35A1","TBX21",-0.0198643632097696,"Downregulated"
"12290","SLC35F2","TBX21",-0.0198643632097696,"Downregulated"
"12291","SLC37A1","TBX21",-0.0198643632097696,"Downregulated"
"12292","SLC38A1","TBX21",-0.0198643632097696,"Downregulated"
"12293","SLC43A2","TBX21",-0.0198643632097696,"Downregulated"
"12294","SLC44A2","TBX21",-0.0198643632097696,"Downregulated"
"12295","SLC4A4","TBX21",-0.0198643632097696,"Downregulated"
"12296","SLC6A16","TBX21",-0.0198643632097696,"Downregulated"
"12297","SLC7A5","TBX21",-0.0198643632097696,"Downregulated"
"12298","SLC9A8","TBX21",-0.0198643632097696,"Downregulated"
"12299","SLC9B2","TBX21",-0.0198643632097696,"Downregulated"
"12300","SLCO3A1","TBX21",-0.0198643632097696,"Downregulated"
"12301","SLFN13","TBX21",-0.0198643632097696,"Downregulated"
"12302","SMAD3","TBX21",-0.0198643632097696,"Downregulated"
"12303","SMAGP","TBX21",-0.0198643632097696,"Downregulated"
"12304","SMARCA4","TBX21",-0.0198643632097696,"Downregulated"
"12305","SMG1","TBX21",-0.0198643632097696,"Downregulated"
"12306","SMG7-AS1","TBX21",-0.0198643632097696,"Downregulated"
"12307","SMIM14","TBX21",-0.0198643632097696,"Downregulated"
"12308","SMIM3","TBX21",-0.0198643632097696,"Downregulated"
"12309","SMPDL3A","TBX21",-0.0198643632097696,"Downregulated"
"12310","SMTNL1","TBX21",-0.0198643632097696,"Downregulated"
"12311","SNAP23","TBX21",-0.0198643632097696,"Downregulated"
"12312","SNHG1","TBX21",-0.0198643632097696,"Downregulated"
"12313","SNHG5","TBX21",-0.0198643632097696,"Downregulated"
"12314","SNRPA","TBX21",-0.0198643632097696,"Downregulated"
"12315","SNRPD3","TBX21",-0.0198643632097696,"Downregulated"
"12316","SNRPE","TBX21",-0.0198643632097696,"Downregulated"
"12317","SNTB1","TBX21",-0.0198643632097696,"Downregulated"
"12318","SNTB2","TBX21",-0.0198643632097696,"Downregulated"
"12319","SNX20","TBX21",-0.0198643632097696,"Downregulated"
"12320","SNX21","TBX21",-0.0198643632097696,"Downregulated"
"12321","SNX25","TBX21",-0.0198643632097696,"Downregulated"
"12322","SNX29P1","TBX21",-0.0198643632097696,"Downregulated"
"12323","SOD2","TBX21",-0.0198643632097696,"Downregulated"
"12324","SOS1","TBX21",-0.0198643632097696,"Downregulated"
"12325","SOST","TBX21",-0.0198643632097696,"Downregulated"
"12326","SP110","TBX21",-0.0198643632097696,"Downregulated"
"12327","SP140","TBX21",-0.0198643632097696,"Downregulated"
"12328","SP2","TBX21",-0.0198643632097696,"Downregulated"
"12329","SPATA13","TBX21",-0.0198643632097696,"Downregulated"
"12330","SPATA24","TBX21",-0.0198643632097696,"Downregulated"
"12331","SPECC1L","TBX21",-0.0198643632097696,"Downregulated"
"12332","SPECC1L-ADORA2A","TBX21",-0.0198643632097696,"Downregulated"
"12333","SPHK2","TBX21",-0.0198643632097696,"Downregulated"
"12334","SPIB","TBX21",-0.0198643632097696,"Downregulated"
"12335","SPIN3","TBX21",-0.0198643632097696,"Downregulated"
"12336","SPON2","TBX21",-0.0198643632097696,"Downregulated"
"12337","SPOP","TBX21",-0.0198643632097696,"Downregulated"
"12338","SPTBN1","TBX21",-0.0198643632097696,"Downregulated"
"12339","SRF","TBX21",-0.0198643632097696,"Downregulated"
"12340","SRGN","TBX21",-0.0198643632097696,"Downregulated"
"12341","SRSF1","TBX21",-0.0198643632097696,"Downregulated"
"12342","SRSF3","TBX21",-0.0198643632097696,"Downregulated"
"12343","SRSF7","TBX21",-0.0198643632097696,"Downregulated"
"12344","SSBP2","TBX21",-0.0198643632097696,"Downregulated"
"12345","SSH1","TBX21",-0.0198643632097696,"Downregulated"
"12346","SSR1","TBX21",-0.0198643632097696,"Downregulated"
"12347","SSTR3","TBX21",-0.0198643632097696,"Downregulated"
"12348","ST3GAL5","TBX21",-0.0198643632097696,"Downregulated"
"12349","ST8SIA4","TBX21",-0.0198643632097696,"Downregulated"
"12350","STAG3L5P-PVRIG2P-PILRB","TBX21",-0.0198643632097696,"Downregulated"
"12351","STARD4","TBX21",-0.0198643632097696,"Downregulated"
"12352","STAT4","TBX21",-0.0198643632097696,"Downregulated"
"12353","STEAP4","TBX21",-0.0198643632097696,"Downregulated"
"12354","STK10","TBX21",-0.0198643632097696,"Downregulated"
"12355","STK16","TBX21",-0.0198643632097696,"Downregulated"
"12356","STK17A","TBX21",-0.0198643632097696,"Downregulated"
"12357","STK17B","TBX21",-0.0198643632097696,"Downregulated"
"12358","STK24","TBX21",-0.0198643632097696,"Downregulated"
"12359","STK38","TBX21",-0.0198643632097696,"Downregulated"
"12360","STK40","TBX21",-0.0198643632097696,"Downregulated"
"12361","SUB1","TBX21",-0.0198643632097696,"Downregulated"
"12362","SUCLG2","TBX21",-0.0198643632097696,"Downregulated"
"12363","SUN1","TBX21",-0.0198643632097696,"Downregulated"
"12364","SUSD3","TBX21",-0.0198643632097696,"Downregulated"
"12365","SWSAP1","TBX21",-0.0198643632097696,"Downregulated"
"12366","SYCP2L","TBX21",-0.0198643632097696,"Downregulated"
"12367","SYNGAP1","TBX21",-0.0198643632097696,"Downregulated"
"12368","SYNGR3","TBX21",-0.0198643632097696,"Downregulated"
"12369","SYS1-DBNDD2","TBX21",-0.0198643632097696,"Downregulated"
"12370","SYTL3","TBX21",-0.0198643632097696,"Downregulated"
"12371","TAF12","TBX21",-0.0198643632097696,"Downregulated"
"12372","TAGLN2","TBX21",-0.0198643632097696,"Downregulated"
"12373","TBC1D10C","TBX21",-0.0198643632097696,"Downregulated"
"12374","TBC1D22A","TBX21",-0.0198643632097696,"Downregulated"
"12375","TBC1D25","TBX21",-0.0198643632097696,"Downregulated"
"12376","TBCEL","TBX21",-0.0198643632097696,"Downregulated"
"12377","TBKBP1","TBX21",-0.0198643632097696,"Downregulated"
"12378","TBL1X","TBX21",-0.0198643632097696,"Downregulated"
"12379","TBPL1","TBX21",-0.0198643632097696,"Downregulated"
"12380","TBX21","TBX21",-0.0198643632097696,"Downregulated"
"12381","TC2N","TBX21",-0.0198643632097696,"Downregulated"
"12382","TCEANC2","TBX21",-0.0198643632097696,"Downregulated"
"12383","TCF19","TBX21",-0.0198643632097696,"Downregulated"
"12384","TCF7","TBX21",-0.0198643632097696,"Downregulated"
"12385","TEP1","TBX21",-0.0198643632097696,"Downregulated"
"12386","TESPA1","TBX21",-0.0198643632097696,"Downregulated"
"12387","TEX9","TBX21",-0.0198643632097696,"Downregulated"
"12388","TFEB","TBX21",-0.0198643632097696,"Downregulated"
"12389","TGFB1","TBX21",-0.0198643632097696,"Downregulated"
"12390","TGFBR3","TBX21",-0.0198643632097696,"Downregulated"
"12391","TGIF2","TBX21",-0.0198643632097696,"Downregulated"
"12392","THAP2","TBX21",-0.0198643632097696,"Downregulated"
"12393","THAP9","TBX21",-0.0198643632097696,"Downregulated"
"12394","THEMIS2","TBX21",-0.0198643632097696,"Downregulated"
"12395","TIAL1","TBX21",-0.0198643632097696,"Downregulated"
"12396","TIAM2","TBX21",-0.0198643632097696,"Downregulated"
"12397","TIGIT","TBX21",-0.0198643632097696,"Downregulated"
"12398","TIMM9","TBX21",-0.0198643632097696,"Downregulated"
"12399","TLDC2","TBX21",-0.0198643632097696,"Downregulated"
"12400","TLK1","TBX21",-0.0198643632097696,"Downregulated"
"12401","TLN1","TBX21",-0.0198643632097696,"Downregulated"
"12402","TLR10","TBX21",-0.0198643632097696,"Downregulated"
"12403","TLR6","TBX21",-0.0198643632097696,"Downregulated"
"12404","TMA16","TBX21",-0.0198643632097696,"Downregulated"
"12405","TMC8","TBX21",-0.0198643632097696,"Downregulated"
"12406","TMED8","TBX21",-0.0198643632097696,"Downregulated"
"12407","TMEM119","TBX21",-0.0198643632097696,"Downregulated"
"12408","TMEM123","TBX21",-0.0198643632097696,"Downregulated"
"12409","TMEM156","TBX21",-0.0198643632097696,"Downregulated"
"12410","TMEM164","TBX21",-0.0198643632097696,"Downregulated"
"12411","TMEM167A","TBX21",-0.0198643632097696,"Downregulated"
"12412","TMEM242","TBX21",-0.0198643632097696,"Downregulated"
"12413","TMEM252","TBX21",-0.0198643632097696,"Downregulated"
"12414","TMEM259","TBX21",-0.0198643632097696,"Downregulated"
"12415","TMEM39A","TBX21",-0.0198643632097696,"Downregulated"
"12416","TMEM9","TBX21",-0.0198643632097696,"Downregulated"
"12417","TMPO","TBX21",-0.0198643632097696,"Downregulated"
"12418","TMPRSS3","TBX21",-0.0198643632097696,"Downregulated"
"12419","TMPRSS6","TBX21",-0.0198643632097696,"Downregulated"
"12420","TMPRSS9","TBX21",-0.0198643632097696,"Downregulated"
"12421","TMSB4X","TBX21",-0.0198643632097696,"Downregulated"
"12422","TMX4","TBX21",-0.0198643632097696,"Downregulated"
"12423","TNFRSF13B","TBX21",-0.0198643632097696,"Downregulated"
"12424","TNFRSF13C","TBX21",-0.0198643632097696,"Downregulated"
"12425","TNFRSF19","TBX21",-0.0198643632097696,"Downregulated"
"12426","TNFSF12-TNFSF13","TBX21",-0.0198643632097696,"Downregulated"
"12427","TNFSF4","TBX21",-0.0198643632097696,"Downregulated"
"12428","TNIP1","TBX21",-0.0198643632097696,"Downregulated"
"12429","TNPO2","TBX21",-0.0198643632097696,"Downregulated"
"12430","TNRC6A","TBX21",-0.0198643632097696,"Downregulated"
"12431","TNRC6B","TBX21",-0.0198643632097696,"Downregulated"
"12432","TOB1","TBX21",-0.0198643632097696,"Downregulated"
"12433","TOM1","TBX21",-0.0198643632097696,"Downregulated"
"12434","TOP2B","TBX21",-0.0198643632097696,"Downregulated"
"12435","TOX2","TBX21",-0.0198643632097696,"Downregulated"
"12436","TP63","TBX21",-0.0198643632097696,"Downregulated"
"12437","TP73","TBX21",-0.0198643632097696,"Downregulated"
"12438","TPM3","TBX21",-0.0198643632097696,"Downregulated"
"12439","TPR","TBX21",-0.0198643632097696,"Downregulated"
"12440","TRAF3IP3","TBX21",-0.0198643632097696,"Downregulated"
"12441","TRAM2","TBX21",-0.0198643632097696,"Downregulated"
"12442","TRAPPC12","TBX21",-0.0198643632097696,"Downregulated"
"12443","TREM1","TBX21",-0.0198643632097696,"Downregulated"
"12444","TREML2","TBX21",-0.0198643632097696,"Downregulated"
"12445","TRIM22","TBX21",-0.0198643632097696,"Downregulated"
"12446","TRIM34","TBX21",-0.0198643632097696,"Downregulated"
"12447","TRIM39","TBX21",-0.0198643632097696,"Downregulated"
"12448","TRIM41","TBX21",-0.0198643632097696,"Downregulated"
"12449","TRIM5","TBX21",-0.0198643632097696,"Downregulated"
"12450","TRIM69","TBX21",-0.0198643632097696,"Downregulated"
"12451","TRIM7","TBX21",-0.0198643632097696,"Downregulated"
"12452","TRIT1","TBX21",-0.0198643632097696,"Downregulated"
"12453","TRMT1","TBX21",-0.0198643632097696,"Downregulated"
"12454","TRPV3","TBX21",-0.0198643632097696,"Downregulated"
"12455","TSHR","TBX21",-0.0198643632097696,"Downregulated"
"12456","TSHZ1","TBX21",-0.0198643632097696,"Downregulated"
