term_name	source	p_values	significant	intersection_sizes	regulon
positive regulation of macrophage chemotaxis	GO:BP	1	FALSE	-1	ZHX2
regulation of glomerular filtration	GO:BP	0.0668582611652577	FALSE	1	BCL11A
regulation of glomerular filtration	GO:BP	1	FALSE	-1	E2F8
regulation of glomerular filtration	GO:BP	0.120446420112145	FALSE	1	EBF1
regulation of glomerular filtration	GO:BP	1	FALSE	-1	ESRRA
regulation of glomerular filtration	GO:BP	1	FALSE	-1	GABPA
regulation of glomerular filtration	GO:BP	0.578417366586799	FALSE	1	GATA1
regulation of glomerular filtration	GO:BP	0.0401961419829319	TRUE	1	GATA2
regulation of glomerular filtration	GO:BP	1	FALSE	-1	HIC1
regulation of glomerular filtration	GO:BP	1	FALSE	-1	MAZ
regulation of glomerular filtration	GO:BP	0.108867798276915	FALSE	1	MYC
regulation of glomerular filtration	GO:BP	1	FALSE	-1	PAX5
regulation of glomerular filtration	GO:BP	0.443128683681559	FALSE	1	RFX5
regulation of glomerular filtration	GO:BP	1	FALSE	-1	SOX6
regulation of glomerular filtration	GO:BP	1	FALSE	-1	SREBF2
regulation of glomerular filtration	GO:BP	0.00293458635615985	TRUE	2	TBX21
regulation of glomerular filtration	GO:BP	1	FALSE	-1	ZHX2
positive regulation of protein modification by small protein conjugation or removal	GO:BP	0.587075926750243	FALSE	7	BCL11A
positive regulation of protein modification by small protein conjugation or removal	GO:BP	0.0307045250617831	TRUE	18	E2F8
positive regulation of protein modification by small protein conjugation or removal	GO:BP	0.549840441826305	FALSE	10	EBF1
positive regulation of protein modification by small protein conjugation or removal	GO:BP	0.133377037033409	FALSE	4	ESRRA
positive regulation of protein modification by small protein conjugation or removal	GO:BP	0.400737221101244	FALSE	3	GABPA
positive regulation of protein modification by small protein conjugation or removal	GO:BP	0.00294656126309455	TRUE	29	GATA1
positive regulation of protein modification by small protein conjugation or removal	GO:BP	0.770427474270054	FALSE	1	GATA2
positive regulation of protein modification by small protein conjugation or removal	GO:BP	1	FALSE	-1	HIC1
positive regulation of protein modification by small protein conjugation or removal	GO:BP	0.301733464536325	FALSE	6	MAZ
positive regulation of protein modification by small protein conjugation or removal	GO:BP	0.527931812991751	FALSE	20	MYC
positive regulation of protein modification by small protein conjugation or removal	GO:BP	0.448990801790804	FALSE	7	PAX5
positive regulation of protein modification by small protein conjugation or removal	GO:BP	0.242369965059434	FALSE	9	RFX5
positive regulation of protein modification by small protein conjugation or removal	GO:BP	0.0426666330653115	TRUE	8	SOX6
positive regulation of protein modification by small protein conjugation or removal	GO:BP	0.285576676256893	FALSE	1	SREBF2
positive regulation of protein modification by small protein conjugation or removal	GO:BP	0.249946732854899	FALSE	5	TBX21
positive regulation of protein modification by small protein conjugation or removal	GO:BP	0.537816144398629	FALSE	1	ZHX2
negative regulation of leukocyte differentiation	GO:BP	0.215247817808589	FALSE	4	BCL11A
negative regulation of leukocyte differentiation	GO:BP	0.283693609569253	FALSE	7	E2F8
negative regulation of leukocyte differentiation	GO:BP	0.15281823381175	FALSE	7	EBF1
negative regulation of leukocyte differentiation	GO:BP	0.224076538745903	FALSE	5	ESRRA
negative regulation of leukocyte differentiation	GO:BP	0.519709721012483	FALSE	1	GABPA
negative regulation of leukocyte differentiation	GO:BP	0.164247649251343	FALSE	2	GATA1
negative regulation of leukocyte differentiation	GO:BP	0.0321093239399457	TRUE	1	GATA2
negative regulation of leukocyte differentiation	GO:BP	0.105004398081922	FALSE	1	HIC1
negative regulation of leukocyte differentiation	GO:BP	0.175436712646357	FALSE	3	MAZ
negative regulation of leukocyte differentiation	GO:BP	0.0510143698612922	FALSE	1	MYC
negative regulation of leukocyte differentiation	GO:BP	0.223426165524633	FALSE	3	PAX5
negative regulation of leukocyte differentiation	GO:BP	0.526680871081039	FALSE	2	RFX5
negative regulation of leukocyte differentiation	GO:BP	0.0157664866352231	TRUE	2	SOX6
negative regulation of leukocyte differentiation	GO:BP	0.0545142720730558	FALSE	4	SREBF2
negative regulation of leukocyte differentiation	GO:BP	0.00294688243596446	TRUE	10	TBX21
negative regulation of leukocyte differentiation	GO:BP	0.445216611979687	FALSE	1	ZHX2
regulation of blood vessel endothelial cell migration	GO:BP	0.0445061190787621	TRUE	11	BCL11A
regulation of blood vessel endothelial cell migration	GO:BP	0.797812891822056	FALSE	1	E2F8
regulation of blood vessel endothelial cell migration	GO:BP	0.130709093501536	FALSE	2	EBF1
regulation of blood vessel endothelial cell migration	GO:BP	0.252573559627206	FALSE	1	ESRRA
regulation of blood vessel endothelial cell migration	GO:BP	0.452173042105909	FALSE	1	GABPA
regulation of blood vessel endothelial cell migration	GO:BP	0.0474116349032634	TRUE	14	GATA1
regulation of blood vessel endothelial cell migration	GO:BP	0.00294795266580083	TRUE	3	GATA2
regulation of blood vessel endothelial cell migration	GO:BP	1	FALSE	-1	HIC1
regulation of blood vessel endothelial cell migration	GO:BP	0.0824909866041232	FALSE	1	MAZ
regulation of blood vessel endothelial cell migration	GO:BP	0.0289298701242627	TRUE	3	MYC
regulation of blood vessel endothelial cell migration	GO:BP	0.198273268166425	FALSE	6	PAX5
regulation of blood vessel endothelial cell migration	GO:BP	0.596636041828528	FALSE	1	RFX5
regulation of blood vessel endothelial cell migration	GO:BP	0.124867029904139	FALSE	4	SOX6
regulation of blood vessel endothelial cell migration	GO:BP	0.410707883536317	FALSE	2	SREBF2
regulation of blood vessel endothelial cell migration	GO:BP	0.117165147569847	FALSE	2	TBX21
regulation of blood vessel endothelial cell migration	GO:BP	1	FALSE	-1	ZHX2
myeloid cell activation involved in immune response	GO:BP	0.105070865510485	FALSE	3	BCL11A
myeloid cell activation involved in immune response	GO:BP	0.248043504042424	FALSE	3	E2F8
myeloid cell activation involved in immune response	GO:BP	0.206701202666692	FALSE	4	EBF1
myeloid cell activation involved in immune response	GO:BP	0.404802048032271	FALSE	9	ESRRA
myeloid cell activation involved in immune response	GO:BP	1	FALSE	-1	GABPA
myeloid cell activation involved in immune response	GO:BP	0.024752627399732	TRUE	3	GATA1
myeloid cell activation involved in immune response	GO:BP	0.00294795266580083	TRUE	7	GATA2
myeloid cell activation involved in immune response	GO:BP	1	FALSE	-1	HIC1
myeloid cell activation involved in immune response	GO:BP	0.767829456863621	FALSE	1	MAZ
myeloid cell activation involved in immune response	GO:BP	0.228218939638053	FALSE	1	MYC
myeloid cell activation involved in immune response	GO:BP	0.0689381754490136	FALSE	3	PAX5
myeloid cell activation involved in immune response	GO:BP	0.970154659075896	FALSE	2	RFX5
myeloid cell activation involved in immune response	GO:BP	0.0967390309756104	FALSE	6	SOX6
myeloid cell activation involved in immune response	GO:BP	0.883604276123527	FALSE	1	SREBF2
myeloid cell activation involved in immune response	GO:BP	0.011164116932575	TRUE	2	TBX21
myeloid cell activation involved in immune response	GO:BP	1	FALSE	-1	ZHX2
response to hypoxia	GO:BP	0.0905987025262486	FALSE	30	BCL11A
response to hypoxia	GO:BP	0.148552760827487	FALSE	28	E2F8
response to hypoxia	GO:BP	0.269874833585114	FALSE	34	EBF1
response to hypoxia	GO:BP	0.102187492010858	FALSE	3	ESRRA
response to hypoxia	GO:BP	0.368347332352413	FALSE	6	GABPA
response to hypoxia	GO:BP	0.0112595189114805	TRUE	13	GATA1
response to hypoxia	GO:BP	0.231016896608778	FALSE	5	GATA2
response to hypoxia	GO:BP	0.124194628604835	FALSE	1	HIC1
response to hypoxia	GO:BP	0.108923317103718	FALSE	2	MAZ
response to hypoxia	GO:BP	0.0830993066659173	FALSE	1	MYC
response to hypoxia	GO:BP	0.243468306285044	FALSE	3	PAX5
response to hypoxia	GO:BP	0.324441838611028	FALSE	3	RFX5
response to hypoxia	GO:BP	0.0029581881209143	TRUE	17	SOX6
response to hypoxia	GO:BP	0.0185209363174323	TRUE	20	SREBF2
response to hypoxia	GO:BP	0.0254812043489122	TRUE	12	TBX21
response to hypoxia	GO:BP	0.0706095277280107	FALSE	5	ZHX2
positive regulation of macroautophagy	GO:BP	0.0744686617602404	FALSE	3	BCL11A
positive regulation of macroautophagy	GO:BP	0.0521992114735791	FALSE	10	E2F8
positive regulation of macroautophagy	GO:BP	0.148978188484058	FALSE	11	EBF1
positive regulation of macroautophagy	GO:BP	0.121553809262497	FALSE	8	ESRRA
positive regulation of macroautophagy	GO:BP	0.458717321001212	FALSE	2	GABPA
positive regulation of macroautophagy	GO:BP	0.00296329964434732	TRUE	22	GATA1
positive regulation of macroautophagy	GO:BP	0.234880180497484	FALSE	1	GATA2
positive regulation of macroautophagy	GO:BP	1	FALSE	-1	HIC1
positive regulation of macroautophagy	GO:BP	0.424722867838213	FALSE	3	MAZ
positive regulation of macroautophagy	GO:BP	0.133067478168343	FALSE	3	MYC
positive regulation of macroautophagy	GO:BP	0.104698305508167	FALSE	8	PAX5
positive regulation of macroautophagy	GO:BP	0.682635483019734	FALSE	1	RFX5
positive regulation of macroautophagy	GO:BP	0.516341760479194	FALSE	4	SOX6
positive regulation of macroautophagy	GO:BP	0.318920793522822	FALSE	1	SREBF2
positive regulation of macroautophagy	GO:BP	0.123948479768346	FALSE	6	TBX21
positive regulation of macroautophagy	GO:BP	0.240160930419131	FALSE	2	ZHX2
response to cisplatin	GO:BP	1	FALSE	-1	BCL11A
response to cisplatin	GO:BP	0.00296410478427625	TRUE	3	E2F8
response to cisplatin	GO:BP	1	FALSE	-1	EBF1
response to cisplatin	GO:BP	0.3844406980512	FALSE	1	ESRRA
response to cisplatin	GO:BP	1	FALSE	-1	GABPA
response to cisplatin	GO:BP	1	FALSE	-1	GATA1
response to cisplatin	GO:BP	1	FALSE	-1	GATA2
response to cisplatin	GO:BP	1	FALSE	-1	HIC1
response to cisplatin	GO:BP	1	FALSE	-1	MAZ
response to cisplatin	GO:BP	1	FALSE	-1	MYC
response to cisplatin	GO:BP	1	FALSE	-1	PAX5
response to cisplatin	GO:BP	0.226924947060455	FALSE	1	RFX5
response to cisplatin	GO:BP	1	FALSE	-1	SOX6
response to cisplatin	GO:BP	0.0805242286486213	FALSE	1	SREBF2
response to cisplatin	GO:BP	0.197712322446586	FALSE	1	TBX21
response to cisplatin	GO:BP	1	FALSE	-1	ZHX2
epithelium development	GO:BP	0.197957808753619	FALSE	25	BCL11A
epithelium development	GO:BP	0.153324864547714	FALSE	2	E2F8
epithelium development	GO:BP	0.0395850053046421	TRUE	44	EBF1
epithelium development	GO:BP	0.401309097665047	FALSE	8	ESRRA
epithelium development	GO:BP	0.748177218898974	FALSE	1	GABPA
epithelium development	GO:BP	0.156053667113925	FALSE	1	GATA1
epithelium development	GO:BP	0.0029884600338603	TRUE	12	GATA2
epithelium development	GO:BP	0.425018451220282	FALSE	1	HIC1
epithelium development	GO:BP	0.125822831845056	FALSE	2	MAZ
epithelium development	GO:BP	0.014953573616933	TRUE	52	MYC
epithelium development	GO:BP	0.238861589578361	FALSE	30	PAX5
epithelium development	GO:BP	0.281606364945977	FALSE	3	RFX5
epithelium development	GO:BP	0.0956442701347346	FALSE	52	SOX6
epithelium development	GO:BP	0.264644251449546	FALSE	3	SREBF2
epithelium development	GO:BP	0.155485716724683	FALSE	17	TBX21
epithelium development	GO:BP	0.03499416155938	TRUE	5	ZHX2
regulation of vesicle size	GO:BP	1	FALSE	-1	BCL11A
regulation of vesicle size	GO:BP	0.221168723591445	FALSE	2	E2F8
regulation of vesicle size	GO:BP	0.588617397315899	FALSE	2	EBF1
regulation of vesicle size	GO:BP	0.22799479447344	FALSE	3	ESRRA
regulation of vesicle size	GO:BP	1	FALSE	-1	GABPA
regulation of vesicle size	GO:BP	0.00299063343100449	TRUE	8	GATA1
regulation of vesicle size	GO:BP	0.0569319678561187	FALSE	2	GATA2
regulation of vesicle size	GO:BP	1	FALSE	-1	HIC1
regulation of vesicle size	GO:BP	1	FALSE	-1	MAZ
regulation of vesicle size	GO:BP	1	FALSE	-1	MYC
regulation of vesicle size	GO:BP	0.552912926713177	FALSE	1	PAX5
regulation of vesicle size	GO:BP	1	FALSE	-1	RFX5
regulation of vesicle size	GO:BP	1	FALSE	-1	SOX6
regulation of vesicle size	GO:BP	0.381206342297771	FALSE	1	SREBF2
regulation of vesicle size	GO:BP	0.143543904239764	FALSE	2	TBX21
regulation of vesicle size	GO:BP	0.206778231055225	FALSE	1	ZHX2
mammary gland morphogenesis	GO:BP	0.734535439760052	FALSE	1	BCL11A
mammary gland morphogenesis	GO:BP	0.75126846004365	FALSE	3	E2F8
mammary gland morphogenesis	GO:BP	0.184376972639315	FALSE	2	EBF1
mammary gland morphogenesis	GO:BP	0.508726567149958	FALSE	4	ESRRA
mammary gland morphogenesis	GO:BP	1	FALSE	-1	GABPA
mammary gland morphogenesis	GO:BP	0.430807835089917	FALSE	6	GATA1
mammary gland morphogenesis	GO:BP	0.00300906353261821	TRUE	3	GATA2
mammary gland morphogenesis	GO:BP	1	FALSE	-1	HIC1
mammary gland morphogenesis	GO:BP	0.060769753446496	FALSE	1	MAZ
mammary gland morphogenesis	GO:BP	0.313006865278879	FALSE	1	MYC
mammary gland morphogenesis	GO:BP	0.15271814581793	FALSE	1	PAX5
mammary gland morphogenesis	GO:BP	0.319112263595201	FALSE	1	RFX5
mammary gland morphogenesis	GO:BP	0.353716595680769	FALSE	1	SOX6
mammary gland morphogenesis	GO:BP	0.253120060230781	FALSE	1	SREBF2
mammary gland morphogenesis	GO:BP	0.119099280875761	FALSE	4	TBX21
mammary gland morphogenesis	GO:BP	0.117378066688795	FALSE	2	ZHX2
RNA 5'-end processing	GO:BP	0.787363776164027	FALSE	2	BCL11A
RNA 5'-end processing	GO:BP	0.165314321398007	FALSE	6	E2F8
RNA 5'-end processing	GO:BP	0.991789024756715	FALSE	1	EBF1
RNA 5'-end processing	GO:BP	0.121553809262497	FALSE	6	ESRRA
RNA 5'-end processing	GO:BP	1	FALSE	-1	GABPA
RNA 5'-end processing	GO:BP	0.974633988321134	FALSE	1	GATA1
RNA 5'-end processing	GO:BP	1	FALSE	-1	GATA2
RNA 5'-end processing	GO:BP	1	FALSE	-1	HIC1
RNA 5'-end processing	GO:BP	0.172985717731158	FALSE	3	MAZ
RNA 5'-end processing	GO:BP	0.00301079806994687	TRUE	16	MYC
RNA 5'-end processing	GO:BP	1	FALSE	-1	PAX5
RNA 5'-end processing	GO:BP	0.0451356301996539	TRUE	7	RFX5
RNA 5'-end processing	GO:BP	1	FALSE	-1	SOX6
RNA 5'-end processing	GO:BP	0.41084013432705	FALSE	2	SREBF2
RNA 5'-end processing	GO:BP	0.566895624816426	FALSE	1	TBX21
RNA 5'-end processing	GO:BP	1	FALSE	-1	ZHX2
positive regulation of T cell receptor signaling pathway	GO:BP	0.00816314043506262	TRUE	4	BCL11A
positive regulation of T cell receptor signaling pathway	GO:BP	0.535136122983349	FALSE	2	E2F8
positive regulation of T cell receptor signaling pathway	GO:BP	0.0427333817505762	TRUE	4	EBF1
positive regulation of T cell receptor signaling pathway	GO:BP	0.320208827912023	FALSE	1	ESRRA
positive regulation of T cell receptor signaling pathway	GO:BP	1	FALSE	-1	GABPA
positive regulation of T cell receptor signaling pathway	GO:BP	0.15952333130872	FALSE	1	GATA1
positive regulation of T cell receptor signaling pathway	GO:BP	1	FALSE	-1	GATA2
positive regulation of T cell receptor signaling pathway	GO:BP	1	FALSE	-1	HIC1
positive regulation of T cell receptor signaling pathway	GO:BP	1	FALSE	-1	MAZ
positive regulation of T cell receptor signaling pathway	GO:BP	0.0640264328484976	FALSE	3	MYC
positive regulation of T cell receptor signaling pathway	GO:BP	0.0356472211386012	TRUE	3	PAX5
positive regulation of T cell receptor signaling pathway	GO:BP	1	FALSE	-1	RFX5
positive regulation of T cell receptor signaling pathway	GO:BP	0.0977015085097459	FALSE	1	SOX6
positive regulation of T cell receptor signaling pathway	GO:BP	0.371515684000021	FALSE	1	SREBF2
positive regulation of T cell receptor signaling pathway	GO:BP	0.00301554622598669	TRUE	5	TBX21
positive regulation of T cell receptor signaling pathway	GO:BP	1	FALSE	-1	ZHX2
canonical Wnt signaling pathway	GO:BP	0.0916603750606457	FALSE	12	BCL11A
canonical Wnt signaling pathway	GO:BP	0.766778326648848	FALSE	15	E2F8
canonical Wnt signaling pathway	GO:BP	0.0530840339955623	FALSE	8	EBF1
canonical Wnt signaling pathway	GO:BP	0.211273306998936	FALSE	6	ESRRA
canonical Wnt signaling pathway	GO:BP	0.282359206838858	FALSE	3	GABPA
canonical Wnt signaling pathway	GO:BP	0.249373804440359	FALSE	40	GATA1
canonical Wnt signaling pathway	GO:BP	0.847071003649397	FALSE	1	GATA2
canonical Wnt signaling pathway	GO:BP	0.576444086903684	FALSE	1	HIC1
canonical Wnt signaling pathway	GO:BP	0.221075814406212	FALSE	13	MAZ
canonical Wnt signaling pathway	GO:BP	0.00303196213398098	TRUE	23	MYC
canonical Wnt signaling pathway	GO:BP	0.221762179822979	FALSE	3	PAX5
canonical Wnt signaling pathway	GO:BP	0.220422486595107	FALSE	3	RFX5
canonical Wnt signaling pathway	GO:BP	0.10148264002022	FALSE	8	SOX6
canonical Wnt signaling pathway	GO:BP	0.562939463679617	FALSE	5	SREBF2
canonical Wnt signaling pathway	GO:BP	0.0986792454826281	FALSE	14	TBX21
canonical Wnt signaling pathway	GO:BP	0.158007657828508	FALSE	1	ZHX2
Rho protein signal transduction	GO:BP	0.347751777040672	FALSE	7	BCL11A
Rho protein signal transduction	GO:BP	0.651570057394571	FALSE	11	E2F8
Rho protein signal transduction	GO:BP	0.12952396983302	FALSE	14	EBF1
Rho protein signal transduction	GO:BP	0.086243361688418	FALSE	15	ESRRA
Rho protein signal transduction	GO:BP	1	FALSE	-1	GABPA
Rho protein signal transduction	GO:BP	0.0706493947036056	FALSE	21	GATA1
Rho protein signal transduction	GO:BP	0.234171846261675	FALSE	3	GATA2
Rho protein signal transduction	GO:BP	0.416166068328623	FALSE	1	HIC1
Rho protein signal transduction	GO:BP	0.622738419432114	FALSE	1	MAZ
Rho protein signal transduction	GO:BP	0.243505835658739	FALSE	5	MYC
Rho protein signal transduction	GO:BP	0.27926562111753	FALSE	2	PAX5
Rho protein signal transduction	GO:BP	0.248803533129058	FALSE	9	RFX5
Rho protein signal transduction	GO:BP	0.142702416153248	FALSE	9	SOX6
Rho protein signal transduction	GO:BP	0.241456405634204	FALSE	6	SREBF2
Rho protein signal transduction	GO:BP	0.00304080602150321	TRUE	11	TBX21
Rho protein signal transduction	GO:BP	0.237672423401452	FALSE	1	ZHX2
collagen fibril organization	GO:BP	0.454231788540926	FALSE	3	BCL11A
collagen fibril organization	GO:BP	0.174027247843	FALSE	4	E2F8
collagen fibril organization	GO:BP	0.00304986999309524	TRUE	5	EBF1
collagen fibril organization	GO:BP	0.661732455880098	FALSE	4	ESRRA
collagen fibril organization	GO:BP	0.160104671111507	FALSE	1	GABPA
collagen fibril organization	GO:BP	0.353269679936074	FALSE	1	GATA1
collagen fibril organization	GO:BP	0.133139377973585	FALSE	1	GATA2
collagen fibril organization	GO:BP	1	FALSE	-1	HIC1
collagen fibril organization	GO:BP	0.192169928717165	FALSE	1	MAZ
collagen fibril organization	GO:BP	0.148677816683093	FALSE	2	MYC
collagen fibril organization	GO:BP	0.192458198430409	FALSE	1	PAX5
collagen fibril organization	GO:BP	1	FALSE	-1	RFX5
collagen fibril organization	GO:BP	0.0762325669912262	FALSE	2	SOX6
collagen fibril organization	GO:BP	1	FALSE	-1	SREBF2
collagen fibril organization	GO:BP	0.132028453448323	FALSE	1	TBX21
collagen fibril organization	GO:BP	1	FALSE	-1	ZHX2
cell-substrate junction assembly	GO:BP	0.132253825761598	FALSE	12	BCL11A
cell-substrate junction assembly	GO:BP	0.415911106634027	FALSE	6	E2F8
cell-substrate junction assembly	GO:BP	0.197097686755777	FALSE	16	EBF1
cell-substrate junction assembly	GO:BP	0.198880135145804	FALSE	2	ESRRA
cell-substrate junction assembly	GO:BP	1	FALSE	-1	GABPA
cell-substrate junction assembly	GO:BP	0.00306990840793259	TRUE	23	GATA1
cell-substrate junction assembly	GO:BP	0.585505197220863	FALSE	1	GATA2
cell-substrate junction assembly	GO:BP	1	FALSE	-1	HIC1
cell-substrate junction assembly	GO:BP	0.10889162012997	FALSE	7	MAZ
cell-substrate junction assembly	GO:BP	0.48484485928791	FALSE	9	MYC
cell-substrate junction assembly	GO:BP	0.49905046108554	FALSE	5	PAX5
cell-substrate junction assembly	GO:BP	0.279638964641291	FALSE	7	RFX5
cell-substrate junction assembly	GO:BP	0.0430634642977988	TRUE	10	SOX6
cell-substrate junction assembly	GO:BP	0.263043784950517	FALSE	5	SREBF2
cell-substrate junction assembly	GO:BP	0.274615516805944	FALSE	3	TBX21
cell-substrate junction assembly	GO:BP	0.158584708724948	FALSE	2	ZHX2
autonomic nervous system development	GO:BP	0.0814248236404674	FALSE	3	BCL11A
autonomic nervous system development	GO:BP	0.843650393130267	FALSE	1	E2F8
autonomic nervous system development	GO:BP	0.0389680688865412	TRUE	5	EBF1
autonomic nervous system development	GO:BP	1	FALSE	-1	ESRRA
autonomic nervous system development	GO:BP	1	FALSE	-1	GABPA
autonomic nervous system development	GO:BP	0.274547934209107	FALSE	2	GATA1
autonomic nervous system development	GO:BP	0.00882046116206092	TRUE	3	GATA2
autonomic nervous system development	GO:BP	1	FALSE	-1	HIC1
autonomic nervous system development	GO:BP	1	FALSE	-1	MAZ
autonomic nervous system development	GO:BP	0.135754410504561	FALSE	3	MYC
autonomic nervous system development	GO:BP	0.146641011386052	FALSE	5	PAX5
autonomic nervous system development	GO:BP	0.367240695909667	FALSE	1	RFX5
autonomic nervous system development	GO:BP	1	FALSE	-1	SOX6
autonomic nervous system development	GO:BP	0.241115756995201	FALSE	1	SREBF2
autonomic nervous system development	GO:BP	0.00307985803732812	TRUE	4	TBX21
autonomic nervous system development	GO:BP	1	FALSE	-1	ZHX2
water-soluble vitamin metabolic process	GO:BP	0.119087668684117	FALSE	9	BCL11A
water-soluble vitamin metabolic process	GO:BP	0.106396081182917	FALSE	6	E2F8
water-soluble vitamin metabolic process	GO:BP	0.172952101452797	FALSE	9	EBF1
water-soluble vitamin metabolic process	GO:BP	0.330774996076718	FALSE	3	ESRRA
water-soluble vitamin metabolic process	GO:BP	0.515723833902932	FALSE	1	GABPA
water-soluble vitamin metabolic process	GO:BP	0.0654035080614885	FALSE	1	GATA1
water-soluble vitamin metabolic process	GO:BP	1	FALSE	-1	GATA2
water-soluble vitamin metabolic process	GO:BP	1	FALSE	-1	HIC1
water-soluble vitamin metabolic process	GO:BP	0.477199724957601	FALSE	1	MAZ
water-soluble vitamin metabolic process	GO:BP	0.0368768375739846	TRUE	12	MYC
water-soluble vitamin metabolic process	GO:BP	0.827506083723746	FALSE	2	PAX5
water-soluble vitamin metabolic process	GO:BP	0.00308238476559798	TRUE	14	RFX5
water-soluble vitamin metabolic process	GO:BP	0.0847418150814966	FALSE	1	SOX6
water-soluble vitamin metabolic process	GO:BP	0.107594146044134	FALSE	3	SREBF2
water-soluble vitamin metabolic process	GO:BP	0.402838148713184	FALSE	3	TBX21
water-soluble vitamin metabolic process	GO:BP	1	FALSE	-1	ZHX2
lysosome localization	GO:BP	0.482500143917324	FALSE	1	BCL11A
lysosome localization	GO:BP	0.324708030863235	FALSE	8	E2F8
lysosome localization	GO:BP	0.368700162736713	FALSE	11	EBF1
lysosome localization	GO:BP	0.104675002191003	FALSE	12	ESRRA
lysosome localization	GO:BP	0.661102346705039	FALSE	1	GABPA
lysosome localization	GO:BP	0.00309387517973658	TRUE	19	GATA1
lysosome localization	GO:BP	0.00402777897192967	TRUE	5	GATA2
lysosome localization	GO:BP	1	FALSE	-1	HIC1
lysosome localization	GO:BP	0.552258936222918	FALSE	1	MAZ
lysosome localization	GO:BP	0.214000865821009	FALSE	1	MYC
lysosome localization	GO:BP	0.377842632756289	FALSE	1	PAX5
lysosome localization	GO:BP	0.742065911537775	FALSE	4	RFX5
lysosome localization	GO:BP	0.190125952489005	FALSE	5	SOX6
lysosome localization	GO:BP	0.357986225303508	FALSE	3	SREBF2
lysosome localization	GO:BP	0.426009936805076	FALSE	3	TBX21
lysosome localization	GO:BP	1	FALSE	-1	ZHX2
PKR/eIFalpha signaling	GO:BP	1	FALSE	-1	BCL11A
PKR/eIFalpha signaling	GO:BP	0.00309423200008851	TRUE	1	E2F8
PKR/eIFalpha signaling	GO:BP	1	FALSE	-1	EBF1
PKR/eIFalpha signaling	GO:BP	1	FALSE	-1	ESRRA
PKR/eIFalpha signaling	GO:BP	1	FALSE	-1	GABPA
PKR/eIFalpha signaling	GO:BP	1	FALSE	-1	GATA1
PKR/eIFalpha signaling	GO:BP	1	FALSE	-1	GATA2
PKR/eIFalpha signaling	GO:BP	1	FALSE	-1	HIC1
PKR/eIFalpha signaling	GO:BP	1	FALSE	-1	MAZ
PKR/eIFalpha signaling	GO:BP	1	FALSE	-1	MYC
PKR/eIFalpha signaling	GO:BP	1	FALSE	-1	PAX5
PKR/eIFalpha signaling	GO:BP	1	FALSE	-1	RFX5
PKR/eIFalpha signaling	GO:BP	1	FALSE	-1	SOX6
PKR/eIFalpha signaling	GO:BP	1	FALSE	-1	SREBF2
PKR/eIFalpha signaling	GO:BP	1	FALSE	-1	TBX21
PKR/eIFalpha signaling	GO:BP	0.060806791584548	FALSE	1	ZHX2
DNA endoreduplication	GO:BP	1	FALSE	-1	BCL11A
DNA endoreduplication	GO:BP	0.00309423200008851	TRUE	1	E2F8
DNA endoreduplication	GO:BP	1	FALSE	-1	EBF1
DNA endoreduplication	GO:BP	1	FALSE	-1	ESRRA
DNA endoreduplication	GO:BP	1	FALSE	-1	GABPA
DNA endoreduplication	GO:BP	1	FALSE	-1	GATA1
DNA endoreduplication	GO:BP	1	FALSE	-1	GATA2
DNA endoreduplication	GO:BP	1	FALSE	-1	HIC1
DNA endoreduplication	GO:BP	1	FALSE	-1	MAZ
DNA endoreduplication	GO:BP	0.441962770161622	FALSE	1	MYC
DNA endoreduplication	GO:BP	1	FALSE	-1	PAX5
DNA endoreduplication	GO:BP	0.192026607614261	FALSE	1	RFX5
DNA endoreduplication	GO:BP	1	FALSE	-1	SOX6
DNA endoreduplication	GO:BP	0.0184720556750175	TRUE	1	SREBF2
DNA endoreduplication	GO:BP	1	FALSE	-1	TBX21
DNA endoreduplication	GO:BP	1	FALSE	-1	ZHX2
deoxyribonucleotide biosynthetic process	GO:BP	0.286978540486539	FALSE	2	BCL11A
deoxyribonucleotide biosynthetic process	GO:BP	0.00309423200008851	TRUE	6	E2F8
deoxyribonucleotide biosynthetic process	GO:BP	0.465210633117022	FALSE	2	EBF1
deoxyribonucleotide biosynthetic process	GO:BP	0.288696442474077	FALSE	2	ESRRA
deoxyribonucleotide biosynthetic process	GO:BP	1	FALSE	-1	GABPA
deoxyribonucleotide biosynthetic process	GO:BP	0.179742297557498	FALSE	3	GATA1
deoxyribonucleotide biosynthetic process	GO:BP	1	FALSE	-1	GATA2
deoxyribonucleotide biosynthetic process	GO:BP	1	FALSE	-1	HIC1
deoxyribonucleotide biosynthetic process	GO:BP	0.358024052014262	FALSE	1	MAZ
deoxyribonucleotide biosynthetic process	GO:BP	0.0193987919933027	TRUE	7	MYC
deoxyribonucleotide biosynthetic process	GO:BP	0.549965108538112	FALSE	1	PAX5
deoxyribonucleotide biosynthetic process	GO:BP	0.66247709408332	FALSE	1	RFX5
deoxyribonucleotide biosynthetic process	GO:BP	0.0523855495043592	FALSE	3	SOX6
deoxyribonucleotide biosynthetic process	GO:BP	0.0201213463602889	TRUE	1	SREBF2
deoxyribonucleotide biosynthetic process	GO:BP	0.419871238529843	FALSE	1	TBX21
deoxyribonucleotide biosynthetic process	GO:BP	1	FALSE	-1	ZHX2
2'-deoxyribonucleotide biosynthetic process	GO:BP	0.286978540486539	FALSE	2	BCL11A
