,BCL11A_(+),BHLHE40_(+),E2F1_(+),E2F7_(+),E2F8_(+),EBF1_(+),EP300_(+),ESRRA_(+),ETV6_(+),GABPA_(+),GATA1_(+),GATA2_(+),HIC1_(+),IRF1_(+),IRF2_(+),IRF4_(+),MAZ_(+),MYBL2_(+),MYC_(+),NFIL3_(+),PAX5_(+),RFX5_(+),SOX6_(+),SREBF2_(+),STAT3_(+),TBX21_(+),VEZF1_(+),ZHX2_(+),ZNF148_(+),ZNF549_(+)
SRR6870388,0.043922626508191585,0.03215842566095077,0.005689004833028967,0.017219693488858302,0.0157376560975083,0.03287031492276959,0.2051286481849957,0.04527572281857208,0.12506502929505142,0.006377548404772128,0.043768252797747986,0.008664990248409785,0.016685724139488385,0.1303839691058883,0.11754028941355675,0.028158287117985906,0.08116584347648059,0.008876678487170145,0.07127663705318824,0.1602951997017326,0.04113013082641652,0.2100532503134723,0.032858876747470414,0.006948687260949256,0.1363798898015879,0.1548074103615102,0.04833104111058717,0.05407685222905117,0.03549146056513044,0.02687651421081306
SRR6870389,0.030565147520771763,0.0,0.004113920056248507,0.013112504268320693,0.01616553084642501,0.01952476958479291,0.19626706931667795,0.044648813356836535,0.14206415743208714,0.010663424985471084,0.0472263960696453,0.015630962801052944,0.003436503716720417,0.15870683272384278,0.15497376999238385,0.03019884870393865,0.04328443692962256,0.014859944663150522,0.07534329894962627,0.2083741160372652,0.024433534228058527,0.12817764026141348,0.046951629465349545,0.0,0.2160259905370768,0.08812413886437356,0.10540569384695153,0.05380010272941427,0.0745969348561805,0.027266286881634755
SRR6870390,0.0291154020997515,0.0,0.0038190411710978273,0.012542359011755128,0.015449662309741768,0.01866173693226491,0.20385929047999446,0.04546540311725104,0.13952028296508887,0.009309990275776676,0.047667441452124495,0.01621618000737256,0.005282033490514716,0.15858033443432715,0.1568313175932978,0.029679566006438132,0.04321306935018377,0.013393241334282005,0.07453380110523393,0.2113195827597178,0.02342349094548784,0.1282168340975086,0.047356078289386816,0.0,0.21670937489154316,0.08825856653815252,0.10497329005494656,0.04450131954161427,0.07394172630428453,0.026996411602683887
SRR6870391,0.06868202952372804,0.0,0.003455836690607356,0.008269317320874253,0.014885004940182437,0.0503424387562224,0.3583376863663008,0.04131011860805524,0.12587392349517773,0.0038142250909569643,0.08882092836775103,0.011893123870366371,0.06386408908359216,0.1261126964273049,0.11225456207159178,0.027851105803971512,0.05660205978368415,0.012224450683677307,0.07268905638280336,0.16226415953965978,0.07765558396277637,0.19381226528771253,0.09738242303463207,0.06415180402232952,0.1837968156437023,0.09290242678477532,0.04991583786291433,0.17453705343700734,0.03117440823159052,0.025916420576534985
SRR6870392,0.06787689642151093,0.0,0.003668005644557235,0.0088134871244819,0.0150586638880425,0.049905525727559436,0.3463592029762783,0.04104392320584138,0.12651002462195288,0.004593475378356774,0.0893621016923117,0.01047727579056085,0.059293717055719675,0.1265962057141645,0.11710519421172888,0.02851910326460598,0.060458432169621275,0.01217343529007288,0.07310358550143357,0.16166466328356893,0.07714817894794544,0.19246870058637114,0.09782556482022373,0.06328557200605944,0.1855957726714314,0.09480425043134433,0.048839086344885284,0.15911878531323614,0.031247227911142633,0.025179497434943743
SRR6870393,0.023488432496818173,0.0,0.0034702210264683647,0.010475876274136804,0.012251233253431587,0.014866575927445294,0.2110983953812216,0.05541140210069323,0.1571355827210531,0.009309990275776676,0.05404288024255646,0.01404521295167076,0.0,0.160977968855331,0.16145346534653465,0.02477685471689097,0.044069480303449184,0.010898351806717698,0.05341437319767894,0.23521970265896905,0.019349240644510858,0.14439573608689368,0.05782337209348325,0.0,0.2421598744065041,0.06746392248647579,0.12206656237005464,0.01904036557501904,0.08541482923047677,0.014218667955326841
SRR6870394,0.02341701050755468,0.0,0.0033119933319972683,0.010086483517678706,0.0118970504071751,0.01489128083176056,0.19953195480643512,0.05512109479610493,0.1583551519924446,0.0074643974898297594,0.053927583642385486,0.014271748644439643,0.0,0.16133885089653774,0.16030891089108912,0.023009343187839912,0.04389106135485222,0.010849015400750886,0.053563160130545566,0.23898183590887656,0.0187744926494985,0.13841350249602025,0.05789819606782307,0.0,0.2403577519921869,0.06768558684185029,0.12154224861994326,0.012564427283515471,0.08451010370946735,0.01345235019300998
SRR6870395,0.028151920014409762,0.0,0.0036716017285224885,0.01050814639207532,0.012057100957511759,0.015464410626530763,0.19650277552926454,0.05021930578939636,0.15452540023725655,0.015010821325701603,0.06051289746601277,0.014592674209195562,0.0,0.15269873402282988,0.1535379741051028,0.02163434111558501,0.04328443692962256,0.007995855741898789,0.05521867889184113,0.22426323466766493,0.020980076670591458,0.1842872224645272,0.06678830899890156,0.0,0.2033975676943358,0.0703828319916961,0.1240378437165267,0.033984838555411886,0.0952754903750125,0.012537981524305087
SRR6870396,0.028002615617300417,0.0,0.003398299347163321,0.010277036572123057,0.012517386778208543,0.016430360392585715,0.1878343694216381,0.0534724836577563,0.15731584935984672,0.013944478827154494,0.06004275785738339,0.0138753111820941,0.0,0.15383597247051478,0.15611881188118812,0.02354081562002354,0.043427172088500124,0.007567929149132547,0.05414433061398639,0.2269858360941547,0.022310709050080105,0.18707531518899112,0.06568218761791322,0.0,0.20878166418164976,0.06760213610426041,0.12324991798950533,0.03868958004923928,0.09617005991062144,0.0120851410616821
SRR6870397,0.03540435842380302,0.0,0.002725831645661161,0.008158602928588898,0.01303593355080241,0.02605423981730204,0.3007624564309029,0.03884331024913382,0.22565826607875325,0.0,0.07021477118005279,0.014120724849260387,0.0,0.1790677545360481,0.2103221325209444,0.03280988987306098,0.04160729881281113,0.010589590285256986,0.05883002369482794,0.1950006796062688,0.0388152158826796,0.23688974021384784,0.07988536786287696,0.0,0.2428802259543386,0.061249535355358035,0.08516188747606715,0.08092155369383093,0.05940345427398211,0.017171684214112116
SRR6870398,0.03703829450227725,0.0,0.003009922278916084,0.008219398237198992,0.012872754284070864,0.026464469150770116,0.2987545230560108,0.0398383280871192,0.22665468846707476,0.0,0.06952120093743787,0.014007457002875949,0.001654612900643164,0.17842436583485624,0.20981373952779891,0.033631477990702645,0.0417500339716887,0.010003193090079021,0.05846741006886441,0.19536630018550594,0.03884138228160552,0.23948343151127985,0.07881469933176465,0.0,0.24302142480607206,0.06013892068282006,0.08534861759598854,0.08158575249295949,0.059727055153195464,0.017280150364589648
SRR6870399,0.025408496390632862,0.0,0.0035385466218081562,0.009810076013657193,0.011533997801818538,0.01582798846592778,0.16138033456990486,0.034518920931285266,0.15116123570793244,0.0035271328798096658,0.09204978072409846,0.004719493599351734,0.0,0.14064342847219047,0.13670866717440974,0.02384799693403793,0.0421782394483214,0.009752292065668392,0.05613441157559624,0.2121058758226463,0.02136922578950136,0.1668958199617029,0.09409808006428984,0.0,0.2268903886540788,0.06855694051786061,0.09743471745166153,0.04483341894117855,0.06094054791499095,0.017267478016987938
SRR6870400,0.024458127580456127,0.0,0.0038657902626461063,0.010285004502478243,0.011676855599926964,0.015099733458867294,0.1648401650475156,0.036631123579286516,0.1500946360100659,0.003137507736109761,0.09170010245873587,0.00487051739453099,0.0,0.14076878665974651,0.1368994973343488,0.023231196359072528,0.04239234218663775,0.010700403469339512,0.055439891620302495,0.21009439313438208,0.01964508322461516,0.16669452041951827,0.0946318696254412,0.0,0.22331700634467827,0.06627801551906437,0.0965583406152037,0.04793301333711189,0.060703841815428324,0.017186969416889436
SRR6870401,0.03587148792402064,0.0,0.004541854048113518,0.012246151200800968,0.014499626057639037,0.024363432967919284,0.260208139219077,0.03942296038221545,0.10523808420821312,0.0,0.11147056144531116,0.009212451505934586,0.006363895771704478,0.11324757380337352,0.0970752779893374,0.025652077667138333,0.053523882367486085,0.011547086799312715,0.07419148453708295,0.1462463333533292,0.03359603349846731,0.18667679226357567,0.12549144676449414,0.024159085392901083,0.1552735170983444,0.09395827857711854,0.05946538508292554,0.1167329389468464,0.03965052622121616,0.026776441857587176
SRR6870402,0.03642892582867652,0.0,0.004520277544322005,0.012607337483801695,0.014508040178429178,0.024879137851607155,0.2680418263332576,0.03737666360070432,0.10353162009884506,0.0,0.1103709003279316,0.008476210504435715,0.01507695865999621,0.11376443770105067,0.09714345773038842,0.026288381817596712,0.04955216843902163,0.01301602877836472,0.0744169427819349,0.14342919451850086,0.033851105177919595,0.18313116107506494,0.12680470923859447,0.03528200664529682,0.15557128953666766,0.0949403844460836,0.05891507033246739,0.09847688145379832,0.03999776821167299,0.027467509390846457
SRR8181357,0.029731588576792332,0.0,0.004473528452773726,0.013086210098148568,0.01664398144774456,0.022173910853512068,0.2703993315159144,0.04382354331156725,0.18302888978277207,0.004326889753719997,0.08254055636714043,0.007626701656552403,0.0,0.1585375938678423,0.1757358111195735,0.061420416147790285,0.05320453047161355,0.01630990116660796,0.06603538228868655,0.2252017747215323,0.028050582488888032,0.12803905085698106,0.08907628372000237,0.0,0.20359664790082305,0.08092721927905068,0.10047561793166383,0.08031270479462974,0.08391894950532555,0.020508202291297618
SRR8181358,0.02724564699745036,0.0,0.002236764226386863,0.0065964503428022755,0.008663142314464611,0.019744935054884064,0.24775115449523205,0.05038005180522598,0.2159643626477136,0.003855238263978007,0.05930665617735461,0.013894189156491508,0.0,0.1587098022917375,0.18976359482102054,0.014781272276740134,0.04142887986421417,0.0043139650055064324,0.047555405491305984,0.19858398908377686,0.027199667423041248,0.17962785922953695,0.06945533534308168,0.0,0.2255155934291549,0.06764842060280866,0.1003392438775516,0.04284082254379284,0.06022528841207544,0.010221881375264565
SRR8181359,0.033677199879742735,0.0,0.0012694176397340235,0.004102209264065618,0.0077044489344731066,0.026081942889616728,0.3344578114678161,0.04876937672661314,0.20858927865623386,0.00280940235194142,0.051814966937134936,0.013667653463722623,0.0,0.15402096064195694,0.18583311500380809,0.01833579891033524,0.04032268238291301,0.0028232822890955824,0.05217799740387642,0.19213760090634416,0.03729137811577283,0.18529497437820547,0.06185685902443627,0.0,0.2197734691088227,0.05380007730791013,0.11755307495940505,0.04749021413769284,0.08658449533328258,0.013904962030805105
SRR8181360,0.029855436175572955,0.0,0.003952096277812157,0.011056260321208784,0.012688646030969614,0.01749031271931599,0.2956735061343428,0.044833028290977295,0.14518021018952273,0.004285876580698954,0.06343692638887008,0.009476743147498282,0.0,0.1608266799766942,0.15334196496572733,0.0190135481587162,0.04970751907911312,0.010017572112411407,0.07466079826447942,0.22661869684169125,0.022880386037548682,0.12450784300015333,0.06906267901852496,0.0,0.2146966412195963,0.0550178181988622,0.10061509302251467,0.03149409305867975,0.07948327020538562,0.0221008355029013
SRR8181361,0.0408811988953399,0.0,0.0035385466218081562,0.010581889587512595,0.015422172131708997,0.033043149314043146,0.2854007913880393,0.03673496550551247,0.16353067556738274,0.007300344797745588,0.0651707114078446,0.011062492996880464,0.0,0.15891989922028954,0.18179022086824068,0.042620188346028536,0.04599640494829635,0.014788307857278991,0.06991291515358758,0.20340767491888387,0.0477029172542908,0.1882238513619231,0.07370485483640356,0.0,0.22846923826441395,0.07324996471340217,0.10632274197294254,0.0850727961883845,0.08689309400999559,0.02070246807360426
SRR8181362,0.021578045485305543,0.0,0.0048726937729167185,0.014391835166149875,0.012187838776575902,0.015397851296943516,0.19554931731594424,0.04032892492743121,0.2354282302644736,0.004142330475125306,0.057690121185739185,0.008513966453230529,0.0,0.1733670326261387,0.2106688804265042,0.02531564098988447,0.04767354306510778,0.010384280232852336,0.038386815434472095,0.18143551068044916,0.017069011392373417,0.12502771004211927,0.06455176539933717,0.005272716620774503,0.2303044841883853,0.08471636267402613,0.09776507328083772,0.06614313041322023,0.07266759261721388,0.015639244653616567
SRR8181363,0.029603892218005207,0.0,0.005131611818414877,0.011478959026551574,0.01304380090562063,0.01453807665364156,0.2998488733287344,0.03734162096925347,0.2178973658968064,0.0,0.055503007870905695,0.009420109224306064,0.0,0.1760281101418035,0.19036819497334348,0.021566078601359596,0.04242802597635715,0.011857355104550776,0.06125590012886015,0.2299426928658047,0.01977987060512891,0.22264920858238404,0.060961646308278924,0.0,0.21970032606873344,0.042687265188154216,0.09920259464221,0.04140172514568094,0.07713643689852387,0.015325767353922697
SRR8181364,0.026832894977896017,0.0,0.007102265831373078,0.01814214078607856,0.023787418119137812,0.02595028333886862,0.2570460429047335,0.05251700933966502,0.18396059427460226,0.006069949607114309,0.05188910837813822,0.0106094216113427,0.0,0.16216407260328364,0.1805913175932978,0.0949482813936865,0.04906521086416407,0.026504412745444853,0.05463884603685213,0.1823558266556006,0.03185683004117607,0.10894036485385246,0.05976453807027614,0.005383192588066922,0.2083523021008784,0.10698565857749072,0.10164826304730196,0.07223161940523211,0.08087295456452337,0.017871537472899386
SRR8181365,0.042959859192565335,0.0,0.005286243428920721,0.010522887063232421,0.016599875659342806,0.03831001105084749,0.2203485350548748,0.040824665640249766,0.18482662679775688,0.006603120856387863,0.0611580759896495,0.013516629668543369,0.002291002477813612,0.1630993008921298,0.18975902513328252,0.07011291595031659,0.048815424336128316,0.022308106027466603,0.06339944002995823,0.16301742145991574,0.052340201522853985,0.2336749050019801,0.06554896628192852,0.0,0.22878238543759374,0.07606548062105906,0.09435777338310514,0.08346764909049044,0.07143838125560767,0.019563295877727784
SRR8181366,0.04028312908147253,0.0,0.004175053483657794,0.011902813081795863,0.017603859487341895,0.03433118227438306,0.28388819550501165,0.02847133432374312,0.20341804840612435,0.0035476394663201873,0.07700387777494876,0.009892058584241236,0.0,0.16955254312336235,0.1993240517897944,0.057781780344881725,0.04214255565860201,0.015687384211738768,0.07171813198597056,0.21584408996923926,0.04582547813135603,0.14632313217070828,0.08323628382549436,0.0,0.22263554383206904,0.06194822865544757,0.1003625732154774,0.0728404683044333,0.09095755308008913,0.022040805155241646
SRR8181367,0.01754996075364439,0.0,0.003409087599059077,0.01275717441413103,0.01029077348521601,0.00807198769264029,0.17674022738560605,0.04941557571024823,0.25879504817454985,0.0,0.05259978590733992,0.014366138516426681,0.0,0.18535072386531684,0.21116362528560548,0.014140092232408506,0.0417500339716887,0.007787489070974382,0.023990424441333175,0.22822089709546156,0.011064938460534402,0.12272279892903627,0.058261992793012064,0.0,0.24338521816466135,0.09112964517332932,0.09953929566963596,0.03381878885562975,0.05312688673240188,0.0068281744304228825
SRR8181368,0.0285562047619498,0.0,0.0035781035454259306,0.006202834583255928,0.009346569403480451,0.013810201414527669,0.2400003190008892,0.03702366534994247,0.1681553814680065,0.002071165237562653,0.060970324999228616,0.014366138516426681,0.0,0.15753507304938166,0.15237629855293222,0.011360832724659249,0.04842290264921501,0.007317975245953392,0.060856608343029035,0.2317696567570708,0.022079775366536228,0.13794976102734255,0.06594181098507118,0.0,0.22871387742786564,0.047995531946195436,0.09593474598119953,0.024520005667829758,0.06370912853259203,0.014142209280750537
SRR8181369,0.0270431747299655,0.0,0.004491508872599987,0.009000255412007536,0.013142218780566688,0.019699282950146144,0.2332370570927411,0.04192706181680934,0.2314607740907069,0.0,0.06316883330599275,0.009608888968280131,0.0,0.1787494274633328,0.19158543792840824,0.057891487957029725,0.0430703341913062,0.011122905640507308,0.046306138060974965,0.220955944049041,0.027781413408464028,0.1718169980218087,0.06978835100732624,0.0,0.23629701319774024,0.08674584195368787,0.09534111213291598,0.05407685222905117,0.06340887377749432,0.010622203448857786
SRR8181370,0.0334933116248607,0.0,0.002779772905139944,0.006916322906911347,0.012494483359162456,0.02567876924484063,0.25405895402266765,0.030062719880456407,0.218338730289995,0.0012919149501628428,0.057539899675235325,0.011081370971277872,0.0,0.1679890656267876,0.20504542269611573,0.03732009170581197,0.043498539667938915,0.010071601073570526,0.04982503141342876,0.17234625142090865,0.03167057193409293,0.2416823624915616,0.06229498993964161,0.0,0.2363513900173429,0.08416062875251705,0.1070219064868536,0.08828309038417259,0.08278906452375656,0.018870366685155883
SRR8181371,0.02571197111714548,0.01884090969067154,0.004230720863439898,0.006761147463244036,0.009056601183037534,0.010360749167828491,0.27466862674990816,0.043124619634740034,0.22361008511542974,0.0,0.07526759177722582,0.010835957304111582,0.0,0.1717322059580933,0.17136402132520945,0.018703928897765183,0.04292759903242863,0.007914274163096773,0.041728036833867575,0.2448970681254029,0.01541251606812128,0.2146041250101512,0.08471765534969752,0.0,0.22173284340685584,0.05730804770652045,0.08657419502334174,0.030165695460422613,0.051306521166653865,0.005862267193379078
SRR8181372,0.03075777795909714,0.0,0.004070767048665482,0.011102354798313556,0.0146960972968832,0.023014017514737795,0.29215829355790995,0.03669092109717514,0.22218364119210893,0.0,0.06567450323939643,0.011572198305610452,0.0,0.17201670116800793,0.19952140137090632,0.06140456949270225,0.04232097460719897,0.015335614776176097,0.05885941274892902,0.22091569920854345,0.029738416639760745,0.13619732622785666,0.07204750003720478,0.0,0.2213585364428132,0.06015075842323218,0.09860077882776233,0.059888591721426174,0.08051694724226859,0.01561997484669644
SRR8181373,0.04411979298509607,0.00035349719810510766,0.0025568156992943087,0.013374649177006415,0.016052107283138415,0.03673875115349517,0.2599795219151396,0.011776253119678302,0.1856674294120419,0.010355826187813263,0.06475797592090217,0.01368653143812003,0.0,0.16150482853065382,0.20951341964965728,0.057386832941148935,0.03700408993900956,0.012945080787934259,0.08301977416140341,0.24141019439776634,0.05210931854938555,0.17725396696492654,0.06750682260143669,0.0,0.19137983836405587,0.049635218962737725,0.12351601079580618,0.059224392922297586,0.1194214931582582,0.024430914427131342
SRR8181374,0.022311096810829486,0.046028281003269236,0.004401606773468682,0.01802640659766944,0.01132288538488178,0.00844244133064932,0.07892613667327264,0.02869027039730307,0.2279691879207889,0.004142330475125306,0.060488361236634834,0.011440052484828605,0.0,0.16797808883117674,0.1964115765422696,0.047730125125188566,0.040001528275438486,0.01126041042293139,0.04892502071046255,0.2287930572334785,0.014026406866103649,0.1874866936926457,0.0599303489016304,0.0,0.1927418589931064,0.039643152914971586,0.09133521672811808,0.01666031987814166,0.05959165606152825,0.008950890635778539
SRR8181375,0.02514120000818136,0.0,0.004739638666202388,0.014260443994592803,0.01728843627331725,0.016657741453662153,0.17806895470054454,0.020440463372895068,0.19442342688205447,0.00561880470388284,0.05752248161614135,0.007532311784565369,0.0,0.1592657743380283,0.18097730388423455,0.07155618053679691,0.04114340954645903,0.01998951020185177,0.05956938328213737,0.2155669321054354,0.021881397551423442,0.1959124278010345,0.05308723303693218,0.0,0.18716761321146444,0.05442737090344195,0.11016218326726376,0.05817274482367736,0.09385390526505248,0.016140226972850183
SRR8181376,0.021234571145868224,0.0,0.0029451927675415448,0.016427043777124083,0.01572262003328043,0.013936264385010184,0.2231690345836839,0.03896965661757591,0.20688217849874305,0.002522310140794122,0.056593360611760124,0.008438454555640901,0.0,0.15187672050997025,0.16881273419649656,0.07155618053679691,0.03775344952311679,0.01401722202196348,0.0525837059290924,0.2591088121773294,0.015486857038713138,0.16024007949137062,0.058608722418313865,0.0,0.18643923514763872,0.05428985048667244,0.111676157111307,0.0365862838519988,0.08756212481588062,0.016138169349399392
SRR8181377,0.031241594583057232,0.0,0.003556527041634417,0.013565042872843665,0.014206984759111162,0.01828320822844409,0.1890731562080896,0.0243674885396128,0.1531885860952354,0.013431814164391459,0.0545887003560343,0.009099183659550144,0.0013364181120579402,0.1488476021733525,0.16560383853769992,0.046308802061137855,0.04139319607449478,0.010837176385357456,0.07563416528718077,0.1646891010137903,0.02425787452674188,0.2066299038935784,0.053057431544634714,0.0,0.19853112496369696,0.08771738983796107,0.1047315046058506,0.06636453001292973,0.08743199335149582,0.02464526653360049
SRR8181378,0.03534462017027354,0.0,0.004336877262094143,0.01064965683518348,0.011057764640274009,0.02183233956723084,0.11475613932718283,0.039155800503906615,0.14093109070539167,0.01060190522593952,0.05710498095075521,0.011307906664046756,0.0,0.15286858270080875,0.1625384310738766,0.02370659601171385,0.04164298260253052,0.01022296826674619,0.07242335296887895,0.13858348792161215,0.03166215406157025,0.23228242639319194,0.056294001705579716,0.0,0.19690829908969132,0.07278082759562855,0.07992218496949438,0.06608778051329284,0.06172314876508485,0.022460462357134385
SRR8181379,0.024167876093680138,0.0,0.0024561253482672466,0.005594483100637231,0.009505799804859223,0.015670384768091305,0.11169727524504364,0.04282016668075874,0.16623350906106205,0.010745451331513169,0.057300545649928536,0.013950823079683728,0.0,0.15532690766566112,0.16312725057121094,0.037305464024192235,0.041321828495056,0.008519011069393291,0.05411242139033838,0.14977383158976992,0.020821202004244737,0.1923777708866304,0.05644617392731111,0.0,0.21000259900848786,0.08322224787065978,0.09040092206703468,0.06868922580987974,0.061480374358892885,0.014244273936047824
SRR8181380,0.028233211323975643,0.0,0.0022547446462131237,0.007003292866738237,0.009224306456981106,0.01631766925138064,0.1794889517143418,0.02193218639979399,0.17085137744436607,0.01060190522593952,0.05508606955577068,0.010533909713753072,0.0,0.15582741242591822,0.17548801218583396,0.02273385518400161,0.04017994722403545,0.008223896703858827,0.06380439250431012,0.11891742897734825,0.02248621662117043,0.17708527669437304,0.054557188818826714,0.0031301524066185147,0.21140316952420055,0.0668301234660328,0.09777940961222156,0.0670287288120583,0.07198629877501539,0.019824548734599136
SRR8181381,0.02511849232414301,0.02080478301347769,0.003430664102850591,0.00790984414289989,0.01346866844169177,0.01674922555321796,0.2428762006285204,0.05381101476709349,0.16589762264823193,0.0,0.06268003254824059,0.01404521295167076,0.0,0.15750166541056596,0.13879128712871286,0.023769982632066027,0.05006435697630705,0.006022141197435903,0.05506364969286597,0.263591555873127,0.026681613292368383,0.19433401363381106,0.06566165435204452,0.0,0.2105382276390026,0.08134532613748023,0.08860265471644788,0.023911156768628563,0.05274483626086285,0.009477217650215577
SRR8181382,0.02782384071499844,0.0,0.00413549656004002,0.009095153462537841,0.010387702941682944,0.01690726898236102,0.1867116635143176,0.05205824021048727,0.1800820788300022,0.007341357970766631,0.061449965367363815,0.014139602823657798,0.003818337463022687,0.1630854075566223,0.1649516527037319,0.014430207917866544,0.048815424336128316,0.0073388980149759675,0.06285167148597398,0.18944195592962165,0.02337480927306752,0.15550452343901142,0.0635928807211283,0.0,0.2362447843190366,0.06827347462583007,0.0821016412976417,0.034759737154395225,0.057293369207701235,0.01748601069173806
SRR2443147,0.023766010566715616,0.0,0.0033695306754413035,0.009635379140619668,0.008730242649574439,0.012904055106167928,0.2150974259729638,0.04023086985777514,0.2537784836262927,0.0,0.10502454769836332,0.0031903776731617727,0.0,0.1857436613313872,0.21714102056359486,0.02172210720530341,0.04114340954645903,0.009245022544283622,0.043002234556793584,0.2268681389191147,0.016242437162736798,0.16250736452180228,0.1241472148508635,0.0,0.251930631457318,0.06875274314305553,0.0745818896019471,0.06570033121380117,0.05505631325340503,0.00839157632474942
SRR2443148,0.015224787378002556,0.0,0.008744705260822709,0.018319586595088626,0.010790487207665877,0.01139651627269673,0.11854914851130705,0.048489357167037936,0.24112192104342425,0.0,0.14022462488833462,0.004757249548146548,0.0,0.16857399096005202,0.18827466869763895,0.05305703918170799,0.04003721206515788,0.008915467406695536,0.03798451883110426,0.2294787381951632,0.01260652475384442,0.06270010413018373,0.17240792478570524,0.0,0.19543503773197335,0.0452986067352797,0.08908207499623581,0.03697373315149046,0.07864626530071894,0.004863437981122579
SRR2443149,0.03288977107355552,0.0,0.0032724364083794944,0.0073261534047305045,0.012093795029405226,0.02403395429256907,0.34061763002719925,0.03786983237726961,0.18165804706618302,0.0,0.052298144192375884,0.026599065925946377,0.0,0.1744862680684618,0.1818657121096725,0.047364433084695255,0.04517567778475033,0.013055937022981854,0.05050458543879767,0.19912995210863985,0.03341560705005952,0.19218901337199626,0.05972015607542602,0.0,0.2589350667291755,0.06667404659131998,0.09660872053514162,0.06813572681060592,0.06008428456497975,0.014272982682289844
SRR2443150,0.01737753630535314,0.0,0.0013665119067958328,0.005032385453730408,0.0057173191371826405,0.012299844303137013,0.3328419833525841,0.06189621787129195,0.18426828255398972,0.0,0.06123288337173964,0.014838087876361853,0.0,0.16709421815850994,0.17433029702970296,0.0003949474037327893,0.03864554426610159,0.0013877909099006586,0.03840232417014549,0.25658325860195497,0.017947005638503998,0.0640245422395107,0.07353554016335061,0.0,0.2742494331414393,0.04146221902496585,0.13986906564140986,0.028837297862165462,0.09096138791275073,0.008042172266390906
SRR2443151,0.019562862237044468,0.0,0.0023626271651706896,0.004998760787631509,0.007246076794678047,0.01158416161388745,0.30632459137979845,0.04802287222910037,0.2141311129458744,0.0,0.0710068563074499,0.028505741340084483,0.0,0.18574623318929606,0.2074180654988576,0.01703881114005225,0.042249607027760185,0.007953235286482431,0.022546968254451672,0.2739853554340786,0.020115976985130842,0.07954310647836485,0.08438641044416091,0.0,0.3414701479739095,0.05553649252763966,0.1194092839887462,0.07444561540232736,0.06691782994489345,0.0051518971925099775
SRR2443152,0.01736670479504913,0.01061719015142077,0.0010572486857841443,0.004856971466960917,0.006454147036122914,0.010258451675688087,0.31568106468319,0.04520306561941709,0.17617997660084966,0.005393232252267106,0.06853748756262529,0.016537105572128476,0.0,0.15257793624311214,0.15038824067022086,0.01327218312297102,0.03361412991566731,0.0029231605280510826,0.03759156624097966,0.2595499867495761,0.011574371878382835,0.0745344477760947,0.08323067014363301,0.0,0.2785819429843785,0.03049743198351632,0.1622402547773618,0.02202926017109761,0.12599936898039255,0.007615166409316762
SRR2443153,0.04287312463670455,0.0,0.003286820744240503,0.016607836116883323,0.019004795410956742,0.034472795742889265,0.21888777681634453,0.033702331170870764,0.16459891838956645,0.01673337459258539,0.046027731710686484,0.006305243448733918,0.0,0.1568588600173534,0.1635487585681645,0.069123109494048,0.040536785121229366,0.01402260339259686,0.06719789772884452,0.1837423753112331,0.04294088620015054,0.23480274682945385,0.04394913853530752,0.0,0.1861949351327501,0.08929532864100234,0.09945218039141,0.04798836323703927,0.09514898303819802,0.02523854796191254
SRR2443154,0.027088315186613175,0.0,0.002391395836892707,0.01088985009574066,0.008826564588294792,0.01795860657303961,0.20975814858972808,0.04897770356312833,0.14177809478887365,0.005823870568988053,0.05197238061137684,0.014271748644439643,0.0,0.14220017141300392,0.1384793907083016,0.03263435769362418,0.04096499059786207,0.0038095368478160865,0.05904390854568362,0.2314241585980824,0.023709800031409826,0.15779438411903388,0.05231039742418657,0.0,0.19686534027171,0.06746605541267618,0.12157573981672015,0.0,0.09463052209055356,0.015665013937786024
SRR2443155,0.03135799208211098,0.0,0.0020066148526107232,0.011929545488137523,0.011844257114997245,0.021191451175673615,0.2992826467503778,0.05107351011751498,0.10893845317442873,0.01423157103830179,0.04554908285483617,0.00930684137792162,0.0,0.13103369465285553,0.12197934501142425,0.01700224193600292,0.03514853287360117,0.0029629826707380826,0.059095339390360525,0.21357709051064627,0.03167615004239109,0.13241182876244365,0.04997446528267431,0.0,0.19994345262959404,0.05340313974201938,0.1472566416096537,0.006808037691067854,0.12798846718325094,0.01867815852630004
SRR2443156,0.027218485748261623,0.0,0.0032760324923447465,0.009148339397658729,0.014006169767978948,0.013621476732857156,0.21601322435908515,0.03898508823509555,0.13213316706328684,0.01999392184775828,0.05772998885880563,0.010269618072189374,0.0,0.12590779624256862,0.1143883015993907,0.029455274888268893,0.03985879311656092,0.006706694592966686,0.05858506321486669,0.19916222391469915,0.01937327722026839,0.1942556259616208,0.0605891088167018,0.0,0.18502340294659053,0.03929351298757427,0.12217788958897048,0.002933544696151189,0.10003729901526133,0.012891108901288846
SRR2443157,0.043223444270724866,0.0,0.004160669147796786,0.015408861796686225,0.016506439429918713,0.032115036428140946,0.17563923126102382,0.04995021695889757,0.09756734384766816,0.011463181859381414,0.06338348831632261,0.011855367921571556,0.0,0.11688704439835428,0.09794985529322164,0.02987216381443128,0.0462461914763321,0.01031505428102456,0.0835399759277282,0.15203285801392472,0.04592943378600358,0.1885126315462721,0.06294335135676851,0.00512206757446666,0.13865715935268294,0.10836859460266224,0.06615119643722367,0.052637754830939264,0.058006521659703776,0.030728581274836214
